t__s,ACT_ELEVATOR.Position_CMD,ACT_ELEVATOR.Position_FB,ACT_ELEVATOR.Torque_FB,ACT_ELEVATOR.Temperature_FB__dC,ACT_ELEVATOR.Voltage_FB__V
0.011992,8484,8480,0,25,6.07
0.112017,8484,8480,0,25,6.07
0.211992,8484,8480,0,25,6.07
0.31199,8484,8480,0,25,6.07
0.411993,8484,8480,0,25,6.07
0.512007,8484,8480,0,25,6.07
0.611991,8484,8480,0,25,6.07
0.711992,8484,8480,0,25,6.07
0.811991,8484,8480,0,25,6.07
0.911991,8484,8480,0,25,6.07
1.020008,8760,8480,0,25,6.07
1.120003,8749,8752,0,25,6.07
1.220011,8749,8752,0,25,6.07
1.32001,8749,8752,0,25,6.07
1.42001,8749,8752,0,25,7.41
1.520014,8747,8752,46,25,7.41
1.62001,8746,8752,46,25,7.41
1.720008,8743,8748,46,25,7.41
1.820001,8738,8744,61,25,7.41
1.920011,8735,8740,61,25,7.41
2.020006,8742,8740,61,25,7.41
2.120008,8743,8740,61,25,7.39
2.220003,8743,8740,0,25,7.39
2.32,8743,8740,0,25,7.39
2.420003,8746,8740,0,25,7.41
2.520002,8750,8748,6,25,7.41
2.62,8757,8752,6,25,7.41
2.72,8758,8752,6,25,7.41
2.820004,8758,8752,61,25,7.41
2.920002,8758,8752,61,25,7.39
3.020003,8758,8752,61,25,7.39
3.120002,8758,8756,61,25,7.4
3.220003,8754,8756,0,25,7.4
3.319996,8770,8764,0,25,7.4
3.420002,8766,8764,0,25,7.41
3.52001,8751,8760,76,25,7.41
3.620002,8323,8648,76,25,7.41
3.720003,8028,8068,76,25,7.39
3.820002,8028,8028,0,25,7.39
3.920008,8028,8028,0,25,7.41
4.020002,8028,8032,0,25,7.41
4.119997,8396,8100,0,25,7.27
4.22,8989,8728,92,25,7.27
4.320003,9528,9468,92,25,7.27
4.420002,9528,9528,92,25,7.41
4.520023,9528,9528,0,25,7.41
4.62,8946,9528,0,25,7.41
4.720037,8774,8836,0,25,7.41
4.820003,8759,8760,0,25,7.41
4.920028,8757,8760,0,25,7.41
5.020001,8757,8760,0,25,7.41
5.120002,8757,8760,0,25,7.41
5.220003,8757,8760,0,25,7.41
5.319998,8757,8760,0,25,7.41
5.42399,8757,8760,0,25,7.36
5.524054,8757,8760,0,25,7.36
