t__s,ACT_ELEVATOR.Position_CMD,ACT_ELEVATOR.Position_FB,ACT_ELEVATOR.Torque_FB,ACT_ELEVATOR.Temperature_FB__dC,ACT_ELEVATOR.Voltage_FB__V
-0.007996,8472,8480,208,23,6.06
0.091938,8472,8480,208,23,6.08
0.191936,8472,8480,286,23,6.08
0.291937,8472,8476,286,23,6.08
0.392,8472,8480,286,23,6.08
0.491998,8472,8476,0,23,6.08
0.591999,8472,8476,0,23,6.08
0.692,8472,8480,0,23,6.07
0.792012,8472,8480,0,23,6.07
0.892,8472,8476,0,23,6.07
0.991998,8472,8480,0,23,6.07
1.095956,8758,8720,0,23,5.98
1.195977,8758,8752,80,23,5.98
1.295957,8758,8752,80,23,5.98
1.39599,8758,8752,80,23,7.43
1.495955,8758,8752,93,23,7.43
1.595997,8758,8752,93,23,7.43
1.695955,8758,8752,93,23,7.43
1.79596,8758,8752,100,23,7.43
1.895977,8758,8752,100,23,7.43
1.995956,8758,8752,100,23,7.43
2.095955,8758,8752,100,23,7.43
2.195958,8758,8752,107,23,7.43
2.295955,8758,8752,107,23,7.43
2.395977,8758,8752,107,23,7.43
2.495981,8758,8752,114,23,7.43
2.599935,8758,8752,114,23,7.43
2.699952,8758,8752,114,23,7.43
2.799956,8758,8752,121,23,7.43
2.899986,8758,8752,121,23,7.42
2.999954,8758,8752,121,23,7.42
3.099936,8758,8752,121,23,7.43
3.199984,8758,8756,0,23,7.43
3.299949,8758,8756,0,23,7.43
3.399944,8758,8756,0,23,7.43
3.499935,8758,8756,0,23,7.43
3.599935,8758,8756,0,23,7.43
3.69996,8758,8756,0,23,7.43
3.799935,8758,8756,0,23,7.43
3.899936,8758,8756,0,23,7.43
3.999936,8758,8756,0,23,7.43
4.099961,8758,8756,0,23,7.43
4.199936,8758,8756,0,23,7.43
4.299935,8758,8756,0,23,7.43
4.399936,8758,8756,0,23,7.43
4.499959,8758,8756,0,23,7.43
4.599935,8758,8756,0,23,7.43
4.699942,8758,8756,0,23,7.43
4.799935,8758,8756,0,23,7.43
4.899987,8758,8756,0,23,7.43
4.999935,8758,8756,0,23,7.43
5.099934,8758,8756,0,23,7.43
5.199934,8758,8756,0,23,7.43
5.299958,8758,8756,0,23,7.43
5.399941,8758,8756,0,23,7.43
5.499935,8758,8756,0,23,7.43
5.599934,8758,8756,0,23,7.43
5.699961,8758,8756,0,23,7.43
5.799946,8758,8756,0,23,7.43
5.899935,8758,8756,0,23,7.43
5.999934,8758,8756,0,23,7.43
6.09998,8758,8756,0,23,7.43
6.199934,8756,8756,0,23,7.43
6.299938,8758,8756,0,23,7.43
6.399936,8737,8748,0,23,6.02
6.499955,8762,8748,126,23,6.02
6.599934,8765,8752,126,23,6.02
6.699936,8765,8752,126,23,6.06
6.799937,8762,8752,110,23,6.06
6.899955,8753,8752,110,23,6.07
6.999943,8745,8752,110,23,6.07
7.099935,8761,8748,110,23,6.08
7.199936,8770,8756,110,23,6.08
7.299958,8767,8756,110,23,6.08
7.399935,8765,8756,110,23,6.05
7.499936,8765,8756,104,23,6.05
7.599935,8763,8756,104,23,6.05
7.699959,8753,8756,104,23,6.08
7.799948,8749,8752,0,23,6.08
7.899935,8746,8752,0,23,6.06
7.999943,8746,8752,0,23,6.06
8.099979,8746,8752,0,23,6.07
8.199935,8746,8752,61,23,6.07
8.299936,8758,8752,61,23,6.07
8.399952,8760,8752,61,23,6.09
8.499959,8760,8752,73,23,6.09
8.599948,8760,8756,73,23,6.09
8.699943,8760,8756,73,23,6.07
8.799958,8757,8756,0,23,6.07
8.899958,8751,8756,0,23,6.08
8.999935,8741,8752,0,23,6.08
9.099936,8006,8516,0,23,5.99
9.199935,8006,8020,247,23,5.99
9.299947,8006,8016,247,23,5.99
9.399935,8006,8016,247,23,6.08
9.499936,8006,8016,184,23,6.08
9.599934,8788,8016,184,23,6.08
9.699947,8755,8720,184,23,6.08
9.799949,8754,8740,80,23,6.08
9.899944,8754,8744,80,23,6.08
9.999934,8754,8744,80,23,6.08
10.099947,8755,8744,80,23,6.07
10.199935,8782,8748,206,23,6.07
10.299934,9228,8780,206,23,6.07
10.399936,9573,9420,206,23,6.03
10.499947,9573,9572,0,23,6.03
10.599934,9573,9572,0,23,6.03
10.699936,9573,9568,0,23,6.09
10.799997,9573,9572,0,23,6.09
10.900018,9573,9568,0,23,6.09
10.999942,9573,9568,0,23,6.09
11.099935,8765,9528,0,23,6.01
11.199935,8761,8780,298,23,6.01
11.299979,8760,8768,298,23,6.01
11.399936,8760,8768,298,23,6.07
11.499936,8760,8768,170,23,6.07
11.599936,8760,8768,170,23,6.07
11.699959,8760,8768,170,23,6.08
11.799933,8760,8768,177,23,6.08
11.899951,8760,8768,177,23,6.03
11.999934,8760,8768,177,23,6.03
12.099987,8760,8768,177,23,6.05
12.199935,8760,8768,189,23,6.05
12.299935,8760,8768,189,23,6.05
12.399955,8760,8768,189,23,6.06
12.499958,8760,8768,197,23,6.06
12.599934,8760,8768,197,23,6.06
12.699935,8760,8768,197,23,6.06
12.799936,8760,8768,204,23,6.06
12.899979,8760,8768,204,23,6.01
12.999935,8760,8768,204,23,6.01
13.099936,8760,8768,204,23,6.08
13.199934,8760,8768,216,23,6.08
13.299974,8760,8768,216,23,6.08
13.399935,8760,8768,216,23,6.01
13.499935,8760,8768,225,23,6.01
13.599934,8760,8768,225,23,6.01
13.699976,8760,8768,225,23,6.05
13.799937,8760,8768,232,23,6.05
13.899935,8760,8768,232,23,6.06
13.999943,8760,8768,232,23,6.06
14.099976,8760,8768,232,23,6.06
14.199936,8760,8768,243,23,6.06
14.299934,8760,8768,243,23,6.06
14.399934,8760,8768,243,23,6.07
14.49999,8760,8768,80,23,6.07
14.599935,8760,8768,80,23,6.07
14.699952,8760,8768,80,23,6.08
14.799935,8760,8768,88,23,6.08
14.899977,8760,8768,88,23,6.08
14.999934,8760,8768,88,23,6.08
15.099935,8760,8768,88,23,6.08
15.199936,8760,8768,100,23,6.08
15.299975,8760,8768,100,23,6.08
15.399936,8760,8768,100,23,6.08
15.499935,8760,8768,107,23,6.08
15.599936,8760,8768,107,23,6.08
15.699978,8760,8768,107,23,6.08
15.804073,8760,8768,116,23,6.08
15.904052,8760,8768,116,23,6.08
16.004039,8760,8768,116,23,6.08
16.104047,8760,8768,116,23,6.09
16.204047,8760,8768,78,23,6.09
16.304046,8760,8768,78,23,6.09
16.404041,8760,8768,78,23,6.08
16.50404,8760,8768,87,23,6.08
16.604039,8760,8768,87,23,6.08
16.704038,8760,8768,87,23,6.09
16.804038,8760,8768,95,23,6.09
16.904047,8760,8768,95,23,6.08
17.004055,8760,8768,95,23,6.08
17.104041,8760,8768,95,23,6.08
17.204038,8760,8768,105,23,6.08
17.304038,8760,8768,105,23,6.08
17.404046,8760,8768,105,23,6.09
17.504044,8760,8768,114,23,6.09
17.604039,8760,8768,114,23,6.09
17.704055,8760,8768,114,23,6.08
17.807948,8760,8768,122,23,6.08
17.907947,8760,8768,122,23,6.09
18.007955,8760,8768,122,23,6.09
18.107947,8760,8768,122,23,6.08
18.207948,8760,8768,133,23,6.08
18.307948,8760,8768,133,23,6.08
18.407948,8760,8768,133,23,6.08
18.507949,8760,8768,141,23,6.08
18.60795,8760,8768,141,23,6.08
18.707948,8760,8768,141,23,6.08
18.808009,8760,8768,150,23,6.08
18.90801,8760,8768,150,23,6.08
19.008011,8760,8768,150,23,6.08
19.108018,8760,8768,150,23,6.08
19.20801,8760,8768,160,23,6.08
19.308016,8760,8768,160,23,6.08
19.408013,8760,8768,160,23,6.08
19.508011,8760,8768,168,23,6.08
19.608008,8760,8768,168,23,6.08
19.708009,8760,8768,168,23,6.08
19.811986,8760,8768,177,23,6.08
19.911937,8760,8768,177,23,6.08
20.011938,8763,8768,177,23,6.08
20.111937,8763,8768,177,23,6.07
20.211938,8763,8768,158,23,6.07
20.311938,8763,8768,158,23,6.07
20.411938,8763,8768,158,23,6.08
20.511937,8763,8768,163,23,6.08
20.611939,8763,8768,163,23,6.08
20.711937,8763,8768,163,23,6.08
20.81195,8763,8768,168,23,6.08
20.911938,8763,8768,168,23,6.09
21.011937,8763,8768,168,23,6.09
21.11194,8763,8768,168,23,6.08
