t__s,ACT_AILERON_RIGHT.Position_CMD,ACT_AILERON_RIGHT.Position_FB,ACT_AILERON_RIGHT.Torque_FB,ACT_AILERON_RIGHT.Temperature_FB__dC,ACT_AILERON_RIGHT.Voltage_FB__V
0.051986,8612,8604,228,14,6.01
0.152036,8612,8604,228,14,6.03
0.252,8612,8604,237,14,6.03
0.352018,8612,8604,237,14,6.04
0.451997,8612,8604,237,14,6.04
0.551978,8612,8604,237,14,6.03
0.652042,8612,8604,76,14,6.03
0.752011,8612,8604,76,14,6.03
0.852025,8612,8604,76,14,6.04
0.95198,8612,8604,85,14,6.04
1.063946,7961,8560,85,14,6.04
1.163945,7961,7972,85,14,6.04
1.263946,7962,7964,0,14,6.04
1.363947,7962,7964,0,14,7.44
1.463948,7962,7964,0,14,7.44
1.563948,7962,7964,0,14,7.46
1.663946,7964,7964,0,14,7.46
1.767986,8351,8080,0,14,7.46
1.868026,9311,8964,0,14,7.33
1.967986,9311,9300,232,14,7.33
2.068016,9311,9304,232,14,7.33
2.167985,9311,9304,232,14,7.44
2.268035,9311,9304,203,14,7.44
2.367986,9311,9304,203,14,7.45
2.468038,9311,9304,203,14,7.45
2.567986,9311,9304,203,14,7.44
2.668002,7931,8576,3139,14,7.44
2.767986,7897,7928,3139,14,7.44
2.867993,7607,7828,3139,14,7.29
2.971959,7607,7624,182,14,7.29
3.071982,7607,7624,182,14,7.29
3.171957,7607,7624,182,14,7.44
3.272,7922,7624,167,14,7.44
3.371958,7919,7916,167,14,7.46
3.472019,7918,7920,167,14,7.46
3.571958,7918,7920,167,14,7.46
3.671979,7918,7920,0,14,7.46
3.771957,7918,7920,0,14,7.46
3.87198,7918,7920,0,14,7.46
3.971959,7918,7920,0,14,7.46
4.071956,7918,7924,0,14,7.46
4.171958,7918,7920,0,14,7.46
4.271987,7918,7920,0,14,7.46
4.371958,7918,7920,0,14,7.46
4.472001,7918,7920,0,14,7.46
4.571958,7918,7920,0,14,7.46
4.671955,7918,7920,0,14,7.46
4.77196,7918,7920,0,14,7.46
4.872028,7917,7920,0,14,7.46
4.971958,7917,7920,0,14,7.46
5.071988,7924,7920,0,14,7.46
5.171956,7942,7920,0,14,7.46
5.271991,7951,7948,0,14,7.46
5.371995,7953,7948,0,14,7.46
5.471982,7953,7948,0,14,7.46
5.57196,7953,7948,0,14,7.46
5.671991,7953,7948,51,14,7.46
5.771958,7953,7948,51,14,7.46
5.871998,7953,7948,51,14,7.46
5.971957,7953,7948,56,14,7.46
6.072009,7953,7948,56,14,7.46
6.17198,7953,7948,56,14,7.46
6.272012,7953,7948,61,14,7.46
6.371959,7953,7948,61,14,6.11
6.471985,7953,7948,61,14,6.11
6.571959,7953,7952,61,14,6.11
6.671977,7953,7952,0,14,6.11
6.775933,7952,7952,0,14,6.11
6.875935,8057,7988,0,14,6.1
6.975934,8140,8096,30,14,6.1
7.075952,8157,8144,30,14,6.1
7.175934,8163,8156,30,14,6.11
7.275984,8164,8156,204,14,6.11
7.375933,8164,8160,204,14,6.11
7.475951,8164,8160,204,14,6.11
7.575943,8164,8160,204,14,6.1
7.675951,8164,8160,0,14,6.1
7.775934,8182,8172,0,14,6.1
7.87594,8011,8188,0,14,6.1
7.975935,7925,7988,385,14,6.1
8.075934,7907,7916,385,14,6.1
8.175934,7905,7912,385,14,6.1
8.275937,7904,7912,102,14,6.1
8.375935,7904,7912,102,14,6.1
8.475941,7904,7912,102,14,6.1
8.575933,7942,7924,102,14,6.1
8.675949,7952,7976,158,14,6.1
8.775944,7949,7960,158,14,6.1
8.875961,7949,7956,158,14,6.1
8.975934,7948,7956,75,14,6.1
9.075946,7948,7956,75,14,6.1
9.175937,7948,7952,75,14,6.1
9.275934,7948,7952,0,14,6.1
9.375934,7948,7952,0,14,6.1
9.475934,7948,7952,0,14,6.1
9.575934,7948,7952,0,14,6.1
9.675935,7948,7952,0,14,6.1
9.775935,7948,7952,0,14,6.1
9.875934,7948,7952,0,14,6.11
9.975934,7948,7952,0,14,6.11
10.075933,7948,7952,0,14,6.11
10.175934,7948,7952,0,14,6.11
10.275935,7948,7952,0,14,6.11
10.375935,7948,7952,0,14,6.1
10.475935,7948,7952,0,14,6.1
10.575937,7948,7952,0,14,6.1
10.675934,7948,7952,0,14,6.1
10.775935,7948,7952,0,14,6.1
10.875934,7948,7952,0,14,6.11
10.975996,7948,7952,0,14,6.11
11.075994,7948,7952,0,14,6.11
11.175942,7948,7952,0,14,6.11
11.275934,7948,7952,0,14,6.11
11.375934,7948,7952,0,14,6.1
11.475935,7948,7952,0,14,6.1
11.575933,7948,7952,0,14,6.1
11.675936,7948,7952,0,14,6.1
11.775934,7948,7952,0,14,6.1
11.875933,7948,7952,0,14,6.11
11.975933,7948,7952,0,14,6.11
12.075935,7948,7952,0,14,6.11
12.175934,7948,7952,0,14,6.1
12.275933,7948,7952,0,14,6.1
12.375934,7948,7952,0,14,6.11
12.475935,7948,7952,0,14,6.11
12.575945,7948,7952,0,14,6.11
12.675933,7948,7952,0,14,6.11
12.775933,7948,7952,0,14,6.11
12.875933,7948,7952,0,14,6.11
12.975935,7948,7952,0,14,6.11
13.075935,7948,7952,0,14,6.11
13.175933,7948,7952,0,14,6.11
13.275935,7948,7952,0,14,6.11
13.375936,7948,7952,0,14,6.11
13.475933,7948,7952,0,14,6.11
13.575936,7948,7952,0,14,6.11
13.675942,7948,7952,0,14,6.11
13.775935,7948,7952,0,14,6.11
13.875935,7948,7952,0,14,6.1
13.975943,7964,7956,46,14,6.1
14.075934,7965,7960,46,14,6.1
14.175934,7963,7960,46,14,6.1
14.275934,7964,7960,0,14,6.1
14.375933,7963,7960,0,14,6.1
14.475934,7966,7960,0,14,6.1
14.575997,7962,7960,0,14,6.11
14.675996,7963,7960,0,14,6.11
14.775996,7964,7960,0,14,6.11
14.875994,7965,7960,0,14,6.1
14.976019,7964,7960,0,14,6.1
15.076004,7964,7960,0,14,6.1
15.175978,7966,7960,0,14,6.11
15.275933,7963,7960,0,14,6.11
15.375977,7963,7964,0,14,6.11
15.475937,7965,7964,0,14,6.11
15.575943,7964,7964,0,14,6.11
15.675942,7964,7964,0,14,6.11
15.775935,7966,7964,0,14,6.11
15.875935,7966,7964,0,14,6.11
15.975934,7990,7988,0,14,6.11
16.075942,7982,7988,0,14,6.11
16.175935,7973,7984,0,14,5.95
16.275934,7965,7976,64,14,5.95
16.375935,7959,7972,64,14,5.95
16.475941,7954,7964,64,14,5.95
16.575953,7951,7960,64,14,5.93
16.675933,7946,7956,107,14,5.93
16.775959,7945,7952,107,14,5.93
16.875934,7947,7952,107,14,5.99
16.975933,7939,7952,151,14,5.99
17.075918,7940,7944,151,14,5.99
17.175916,7939,7944,151,14,6.02
17.275915,7942,7944,46,14,6.02
17.375915,7939,7944,46,14,6.04
17.475918,7947,7948,46,14,6.04
17.575919,7933,7944,46,14,5.95
17.675915,7936,7940,58,14,5.95
17.775916,7933,7940,58,14,5.95
17.875916,7927,7940,58,14,5.95
17.975916,7928,7936,87,14,5.95
18.075916,7927,7936,87,14,5.95
18.175915,7922,7932,87,14,5.97
18.275915,7919,7928,95,14,5.97
18.375917,7917,7924,95,14,5.98
18.475916,7915,7924,95,14,5.98
18.575916,7912,7920,95,14,5.98
18.675916,7912,7920,97,14,5.98
18.775924,7912,7920,97,14,5.98
18.875916,7912,7920,97,14,5.98
18.975916,7912,7920,204,14,5.98
19.075916,7912,7916,204,14,5.98
19.175917,7912,7916,204,14,5.97
19.275916,7912,7916,0,14,5.97
19.375918,7912,7920,0,14,6
19.475917,7912,7916,0,14,6
19.575925,7912,7916,0,14,6
19.67593,7912,7916,0,14,6
19.775929,7912,7916,0,14,6
19.87593,7912,7916,0,14,6.02
19.975937,7912,7916,0,14,6.02
20.075929,7912,7916,0,14,6.02
20.175928,7912,7916,0,14,6.09
20.27593,7912,7916,0,14,6.09
20.37593,7912,7916,0,14,6.11
20.475929,7912,7916,0,14,6.11
20.57593,7912,7916,0,14,6.09
20.675929,7912,7916,163,14,6.09
20.77593,7912,7916,163,14,6.09
20.875931,7912,7916,163,14,6.07
20.975931,7912,7916,0,14,6.07
21.075929,7912,7920,0,14,6.07
21.17593,7912,7916,0,14,6.1
21.275929,7912,7916,0,14,6.1
21.375929,7912,7916,0,14,6.1
21.475928,7912,7916,0,14,6.1
21.575934,7912,7916,0,14,6.1
21.675929,7912,7916,0,14,6.1
21.775977,7912,7916,0,14,6.1
21.875931,7912,7916,0,14,6.1
21.975976,7912,7916,0,14,6.1
22.07593,7912,7916,0,14,6.1
22.175946,7912,7916,0,14,6.08
22.27593,7912,7916,0,14,6.08
22.37593,7912,7916,0,14,6.1
22.475931,7912,7916,0,14,6.1
22.575931,7912,7916,0,14,6.08
22.67593,7912,7916,0,14,6.08
22.77593,7912,7916,0,14,6.08
22.87593,7912,7916,0,14,6.06
22.975929,7912,7916,0,14,6.06
23.075931,7912,7920,0,14,6.06
23.17593,7912,7916,0,14,6.09
23.27593,7912,7916,0,14,6.09
23.37593,7912,7916,0,14,6.1
23.47593,7912,7916,0,14,6.1
23.575941,7912,7916,0,14,6.11
23.675931,7912,7916,0,14,6.11
23.775929,7947,7948,0,14,6.11
23.87593,7955,7952,0,14,6.1
23.97593,7973,7960,15,14,6.1
24.07593,7947,7952,15,14,6.1
24.175938,7908,7944,15,14,6.1
24.275931,7933,7916,100,14,6.1
24.375929,7910,7924,100,14,5.97
24.475929,7908,7916,100,14,5.97
24.575929,7921,7916,100,14,6.1
24.675932,7947,7936,81,14,6.1
24.780008,7947,7952,81,14,6.1
24.87996,7963,7952,81,14,6.08
24.97999,7960,7956,0,14,6.08
25.07996,7952,7956,0,14,6.08
25.179961,7955,7952,0,14,6.1
25.279962,7956,7952,0,14,6.1
25.379962,7950,7952,0,14,6.1
25.479962,7931,7948,0,14,6.1
25.57996,7936,7944,0,14,6.06
25.679961,7926,7944,46,14,6.06
25.77996,7926,7936,46,14,6.06
25.879978,7935,7936,46,14,6.1
25.97996,7926,7932,58,14,6.1
26.07996,7939,7932,58,14,6.1
26.17996,7932,7936,58,14,6.1
26.279961,7930,7932,49,14,6.1
26.37996,7925,7932,49,14,6.07
26.479962,7911,7928,49,14,6.07
26.579961,7910,7920,49,14,6.06
26.679961,7908,7916,71,14,6.06
26.779976,7907,7916,71,14,6.06
26.879982,7907,7912,71,14,6.08
26.979961,7907,7912,54,14,6.08
27.07996,7905,7912,54,14,6.08
27.179983,7906,7912,54,14,6.11
27.27996,7905,7912,71,14,6.11
27.37996,7905,7912,71,14,6.08
27.47996,7906,7912,71,14,6.08
27.57996,7907,7912,71,14,6.1
27.679961,7908,7912,90,14,6.1
27.779961,7904,7912,90,14,6.1
27.879961,7905,7912,90,14,6.11
27.97996,7905,7912,69,14,6.11
28.07996,7903,7912,69,14,6.11
28.17996,7906,7912,69,14,6.09
28.279961,7908,7912,97,14,6.09
28.379961,7905,7912,97,14,6.11
28.479961,7904,7912,97,14,6.11
28.579958,7903,7912,97,14,6.09
28.679961,7905,7912,63,14,6.09
28.77996,7903,7912,63,14,6.09
28.879961,7905,7912,63,14,6.09
28.97996,7905,7912,90,14,6.09
29.07996,7904,7912,90,14,6.09
29.179961,7905,7912,90,14,6.09
29.279959,7909,7912,69,14,6.09
29.37996,7908,7912,69,14,6.08
29.47996,7907,7912,69,14,6.08
29.579958,7908,7912,69,14,6.11
29.679961,7910,7912,0,14,6.11
29.77996,7928,7912,0,14,6.11
29.879981,7941,7928,0,14,6.1
29.97996,7941,7936,0,14,6.1
30.080005,7948,7940,0,14,6.1
30.179959,7948,7948,0,14,6.05
30.280012,7945,7948,64,14,6.05
30.379959,7945,7944,64,14,6.04
30.479989,7949,7948,64,14,6.04
30.579959,7937,7948,64,14,6.08
30.679959,7915,7940,93,14,6.08
30.779958,7920,7920,93,14,6.08
30.87996,7911,7920,93,14,6.09
30.979961,7910,7916,1,14,6.09
31.079959,7911,7916,1,14,6.09
31.17996,7910,7916,1,14,6.09
31.27996,7909,7916,63,14,6.09
31.383944,7908,7912,63,14,7.44
31.483943,7916,7912,63,14,7.44
31.583944,7916,7912,63,14,7.46
31.683944,7923,7912,54,14,7.46
31.783944,7911,7916,54,14,7.46
31.883944,7917,7916,54,14,7.46
31.983946,7921,7920,64,14,7.46
32.083945,7907,7916,64,14,7.46
32.183944,7909,7912,64,14,7.43
32.283947,7912,7912,0,14,7.43
32.383943,7912,7912,0,14,7.34
32.483944,7912,7912,0,14,7.34
32.583945,7912,7912,0,14,7.29
32.683961,7911,7912,0,14,7.29
32.783943,7912,7912,0,14,7.29
32.883991,7911,7912,0,14,7.3
32.983945,7912,7916,0,14,7.3
33.083946,7912,7916,0,14,7.3
33.183943,7913,7916,0,14,7.29
33.283944,7914,7916,0,14,7.29
33.383943,7914,7916,0,14,7.3
33.483943,7912,7916,0,14,7.3
33.583943,7911,7916,0,14,7.3
33.683943,7918,7916,0,14,7.3
33.783942,7923,7920,0,14,7.3
33.883942,7917,7924,0,14,7.26
33.983949,7916,7920,66,14,7.26
34.083947,7921,7920,66,14,7.26
34.183942,7916,7928,66,14,7.24
34.283941,7910,7924,129,14,7.24
