t__s,ACT_ELEVATOR.Position_CMD,ACT_ELEVATOR.Position_FB,ACT_ELEVATOR.Torque_FB,ACT_ELEVATOR.Temperature_FB__dC,ACT_ELEVATOR.Voltage_FB__V
0.052025,8696,8700,0,29,6.1
0.152003,8696,8704,0,29,6.1
0.252003,8696,8704,0,29,6.1
0.352003,8696,8700,0,29,6.1
0.452004,8696,8700,0,29,6.12
0.55202,8696,8700,0,29,6.12
0.652003,8696,8700,0,29,6.12
0.752005,8696,8700,0,29,6.1
0.852016,8696,8700,0,29,6.1
0.952004,8696,8700,0,29,6.1
1.052011,8986,8936,0,29,6.1
1.152004,8986,8976,0,29,7.47
1.252003,8986,8980,92,29,7.47
1.352006,8986,8980,92,29,7.47
1.452003,8986,8980,92,29,7.48
1.552004,8986,8980,97,29,7.48
1.652003,8995,8984,97,29,7.48
1.752005,8997,8988,97,29,7.48
1.852003,8997,8988,134,29,7.48
1.952003,8968,8984,134,29,7.48
2.052012,8959,8964,134,29,7.48
2.152003,8958,8964,134,29,7.45
2.252019,8957,8960,0,29,7.45
2.352004,8957,8960,0,29,7.45
2.452044,8957,8960,0,29,7.47
2.552004,8957,8960,0,29,7.47
2.652025,8957,8960,0,29,7.47
2.752003,8957,8960,0,29,7.48
2.852004,8957,8960,0,29,7.48
2.952004,8957,8960,0,29,7.48
3.052003,8961,8960,0,29,7.48
3.152003,8985,8976,0,29,7.41
3.252003,8987,8976,107,29,7.41
3.352004,8987,8976,107,29,7.41
3.452004,8975,8976,107,29,7.38
3.552006,8963,8968,46,29,7.38
3.652002,8963,8968,46,29,7.38
3.752006,8963,8968,46,29,7.45
3.85201,8964,8968,0,29,7.45
3.952005,8964,8968,0,29,7.47
4.052005,8968,8968,0,29,7.47
4.152039,8980,8972,0,29,7.47
4.252002,8983,8972,95,29,7.47
4.352032,8983,8976,95,29,7.47
4.452003,8983,8976,95,29,7.47
4.552021,8983,8976,76,29,7.47
4.652001,8983,8976,76,29,7.47
4.752002,8983,8976,76,29,7.48
4.852003,8985,8976,102,29,7.48
4.952004,8992,8980,102,29,7.41
5.052004,8999,8988,102,29,7.41
5.152003,8999,8988,102,29,7.45
5.252001,8999,8988,134,29,7.45
5.352004,8999,8988,134,29,7.45
5.452004,8990,8988,134,29,7.48
5.552003,8865,8888,213,29,7.48
5.652002,8866,8868,213,29,7.48
5.752004,8868,8872,213,29,7.46
5.852004,8868,8872,0,29,7.46
5.952004,8868,8872,0,29,7.47
6.052002,8868,8872,0,29,7.47
6.152004,8869,8872,0,29,6.12
6.252002,8885,8872,0,29,6.12
6.352003,8890,8884,0,29,6.12
6.452012,8913,8904,0,29,6.12
6.552017,8966,8952,139,29,6.12
6.652003,8976,8964,139,29,6.12
6.752002,8983,8968,139,29,6.07
6.852006,8976,8972,319,29,6.07
6.952003,8975,8968,319,29,6.11
7.052002,8975,8968,319,29,6.11
7.152004,8975,8968,319,29,6.09
7.25201,8975,8968,68,29,6.09
7.352016,8975,8968,68,29,6.09
7.452005,8975,8968,68,29,6.11
7.552004,8975,8968,76,29,6.11
7.652002,8975,8968,76,29,6.11
7.752004,8980,8972,76,29,6.07
7.852002,8983,8972,121,29,6.07
7.952004,8984,8972,121,29,6.09
8.052001,8967,8976,121,29,6.09
8.152003,8198,8720,121,29,6.01
8.252003,8198,8208,175,29,6.01
8.352006,8198,8204,175,29,6.01
8.452003,8198,8204,175,29,6.12
8.552002,8198,8204,145,29,6.12
8.652004,8198,8204,145,29,6.12
8.752004,8198,8204,145,29,6.12
8.852005,8198,8204,150,29,6.12
8.952003,8198,8204,150,29,6.12
9.052004,8977,8788,150,29,6.12
9.152005,8980,8964,150,29,6.12
9.252006,8982,8964,160,29,6.12
9.352004,9773,9668,160,29,6.12
9.452001,9773,9764,160,29,6.12
9.552005,9773,9768,133,29,6.12
9.652002,9773,9768,133,29,6.12
9.752029,9773,9768,133,29,6.12
9.852003,9773,9768,138,29,6.12
9.952006,9773,9768,138,29,6.12
10.052004,9773,9768,138,29,6.12
10.152005,9773,9768,138,29,6.12
10.252003,8987,9532,2844,29,6.12
10.352004,8979,9000,2844,29,6.12
10.452003,8978,8996,2844,29,6.12
10.552003,8978,8996,167,29,6.12
10.652004,8978,8996,167,29,6.12
10.752023,8978,8996,167,29,6.03
10.852004,8978,8996,185,29,6.03
10.952018,8978,8996,185,29,6.12
11.052011,8978,8996,185,29,6.12
11.152003,8978,8996,185,29,6.12
11.252004,8978,8992,172,29,6.12
11.352005,8978,8992,172,29,6.12
11.452004,8978,8992,172,29,6.12
11.552003,8978,8992,187,29,6.12
11.652004,8978,8992,187,29,6.12
11.752005,8978,8992,187,29,6.12
11.852006,8978,8988,163,29,6.12
11.952004,8978,8988,163,29,6.06
12.052003,8978,8988,163,29,6.06
12.152004,8978,8988,163,29,6.12
12.252013,8978,8988,177,29,6.12
12.352004,8978,8988,177,29,6.12
12.452005,8978,8988,177,29,6.11
12.552006,8978,8988,187,29,6.11
12.652005,8978,8984,187,29,6.11
