t__s,ACT_AILERON_LEFT.Position_CMD,ACT_AILERON_LEFT.Position_FB,ACT_AILERON_LEFT.Torque_FB,ACT_AILERON_LEFT.Temperature_FB__dC,ACT_AILERON_LEFT.Voltage_FB__V
0.072089,7394,7408,168,16,5.99
0.17209,7394,7408,168,16,5.99
0.272101,7394,7408,168,16,5.9
0.372082,7394,7408,187,16,5.9
0.472105,7394,7408,187,16,5.9
0.572083,7394,7408,187,16,5.94
0.672082,7394,7408,203,16,5.94
0.772105,7394,7408,203,16,5.94
0.87208,7394,7408,203,16,5.86
0.972123,7394,7408,216,16,5.86
1.07596,8089,7816,216,16,5.56
1.175958,8089,8084,216,16,5.56
1.275957,8089,8084,216,16,7.39
1.375966,8089,8084,39,16,7.39
1.475957,8089,8084,39,16,7.39
1.57596,8089,8084,39,16,7.38
1.675969,8089,8084,44,16,7.38
1.775992,8089,8084,44,16,7.38
1.875961,8089,8084,44,16,7.39
1.975961,8089,8084,49,16,7.39
2.075962,8089,8084,49,16,7.39
2.17596,8089,8084,49,16,7.39
2.275969,8089,8084,49,16,7.38
2.375959,8089,8084,56,16,7.38
2.475961,8089,8084,56,16,7.38
2.57596,8089,8084,56,16,7.38
2.675962,8089,8084,61,16,7.38
2.775961,8089,8084,61,16,7.38
2.875961,8089,8084,61,16,7.38
2.975963,8089,8088,0,16,7.38
3.075962,8089,8088,0,16,7.38
3.176003,8089,8088,0,16,7.38
3.275968,8089,8088,0,16,7.39
3.376001,8089,8088,0,16,7.39
3.475973,8089,8088,0,16,7.39
3.575992,8089,8088,0,16,7.39
3.675961,8089,8088,0,16,7.39
3.776021,8089,8088,0,16,7.39
3.875963,8089,8088,0,16,7.38
3.975977,8089,8088,0,16,7.38
4.075963,8089,8088,0,16,7.39
4.175962,8089,8088,0,16,7.39
4.275962,8089,8088,0,16,7.39
4.37596,8089,8088,0,16,7.39
4.475999,8089,8088,0,16,7.39
4.575962,8089,8088,0,16,7.39
4.675962,8089,8088,0,16,7.39
4.77596,8089,8088,0,16,7.39
4.875994,8089,8088,0,16,7.38
4.975962,8090,8088,0,16,7.38
5.075959,8395,8160,0,16,7.09
5.17596,8395,8384,0,17,7.09
5.27596,8395,8388,0,17,7.38
5.376002,8395,8388,100,17,7.38
5.475961,8395,8388,100,17,7.38
5.575962,8395,8388,100,17,7.38
5.67596,8395,8388,107,17,7.38
5.775961,8090,8120,107,17,7.38
5.875961,8089,8100,107,17,7.39
5.975961,8089,8096,52,17,7.39
6.075959,8088,8096,52,17,7.38
6.175963,6704,7384,52,17,7.38
6.275959,6704,6728,52,17,6.02
6.375962,6704,6724,327,17,6.02
6.475961,6704,6724,327,17,6.02
6.575961,6704,6724,327,17,6.02
6.675971,7808,6724,42,17,6.02
6.775959,8087,7816,42,17,6.02
6.875962,8087,8080,42,17,6.05
6.975958,8086,8080,42,17,6.05
7.075961,8083,8080,42,17,6.05
7.175962,8069,8076,42,16,6.05
7.275968,8069,8072,42,16,6.05
7.375961,8069,8072,0,16,6.05
7.475962,8069,8072,0,16,6.05
7.575999,8071,8072,0,16,6.04
7.675961,8084,8080,0,16,6.04
7.775961,8085,8080,0,16,6.04
7.87596,8086,8080,0,16,6.05
7.976007,8099,8092,68,16,6.05
8.07596,8100,8096,68,16,6.05
8.175973,8100,8096,68,16,6.05
8.275959,8100,8096,68,16,6.05
8.376002,8100,8096,0,16,6.05
8.475961,8092,8096,0,16,6.05
8.575973,8089,8096,0,16,6.05
8.675961,8089,8092,0,16,6.05
8.775961,8089,8092,0,16,6.05
8.875961,8089,8092,0,16,6.05
8.975961,8089,8092,0,16,6.05
9.075978,8089,8092,0,16,6.05
9.17596,8089,8092,0,16,6.05
9.276004,8089,8092,0,16,6.05
9.375965,8089,8092,0,16,6.05
9.475993,8089,8092,0,16,6.05
9.575962,8089,8092,0,16,6.05
9.67596,8089,8092,0,16,6.05
9.775962,8089,8092,0,16,6.05
9.875961,8089,8092,0,16,6.05
9.975961,8089,8092,0,16,6.05
10.07596,8089,8092,0,16,6.05
10.175961,8089,8092,0,16,6.05
10.275961,8089,8092,0,16,6.05
10.375961,8089,8092,0,16,6.05
10.475961,8089,8092,0,16,6.05
10.575999,8089,8092,0,16,6.05
10.675962,8089,8092,0,16,6.05
10.775962,8089,8092,0,16,6.05
10.875961,8089,8092,0,16,6.05
10.975961,8089,8092,0,16,6.05
11.075962,8089,8092,0,16,6.05
11.17596,8089,8092,0,16,6.05
11.275961,8089,8092,0,16,6.05
11.376001,8089,8092,0,16,6.05
11.475962,8089,8092,0,16,6.05
11.575962,8089,8092,0,16,6.05
11.675959,8089,8092,0,16,6.05
11.77597,8089,8092,0,16,6.05
11.875961,8089,8092,0,16,6.05
11.975962,8089,8092,0,16,6.05
12.075971,8084,8092,0,16,6.05
12.175961,8084,8088,0,16,6.05
12.275962,8084,8088,0,16,6.05
12.375961,8089,8088,0,16,6.05
12.475971,8084,8088,0,16,6.05
12.575961,8084,8088,0,16,6.05
12.675962,8084,8088,0,16,6.05
12.77597,8084,8088,0,16,6.05
12.875961,8084,8088,0,16,6.05
12.976003,8084,8088,0,16,6.05
13.075959,8089,8088,0,16,6.05
13.175961,8089,8088,0,16,6.05
13.275962,8006,8020,0,16,6.04
13.375959,8009,8012,0,16,6.04
13.475962,8007,8012,0,16,6.04
13.576055,8009,8012,0,16,6.05
13.675961,8006,8012,54,16,6.05
13.776056,8006,8012,54,16,6.05
13.87596,8007,8012,54,16,6.05
13.976056,8005,8012,63,16,6.05
14.075962,8009,8012,63,16,6.05
14.176056,8005,8016,63,16,6.05
14.275961,8008,8012,63,16,6.05
14.376058,8009,8012,0,16,6.05
14.475963,8008,8012,0,16,6.05
14.576056,8008,8012,0,16,6.05
14.675961,8007,8012,295,16,6.05
14.776056,8008,8012,295,16,6.05
14.875963,8010,8016,295,16,6.05
14.976057,8006,8016,305,16,6.05
15.07596,8005,8012,305,16,6.05
15.176057,8007,8012,305,16,6.05
15.275963,8036,8032,305,16,6.05
15.376056,8039,8032,64,16,6.05
15.475961,8042,8044,64,16,6.05
15.576056,8047,8044,64,16,5.75
15.675962,8048,8048,0,16,5.75
15.776057,8054,8048,0,16,5.75
15.87596,8054,8052,0,16,5.77
15.976064,8058,8052,54,16,5.77
16.075999,8059,8056,54,16,5.76
16.179967,8058,8056,54,16,5.76
16.279952,8067,8060,54,16,5.89
16.384056,8066,8064,0,16,5.89
16.484034,8065,8064,0,16,5.89
16.583999,8069,8064,0,16,6.03
16.684034,8069,8064,40,16,6.03
16.783999,8058,8064,40,16,6.03
16.884093,8068,8064,40,16,5.83
16.98402,8077,8072,0,16,5.83
17.084036,8065,8072,0,16,5.85
17.184,8068,8072,0,17,5.85
17.284042,8073,8072,0,17,5.76
17.384054,8075,8076,0,17,5.76
17.484042,8076,8076,0,17,5.76
17.58795,8078,8076,0,17,5.84
17.68795,8079,8080,0,17,5.84
17.78795,8081,8080,0,17,5.84
17.887948,8083,8080,0,17,5.79
17.987953,8083,8080,0,17,5.79
18.087951,8083,8080,0,17,5.85
18.18795,8083,8080,0,17,5.85
18.287949,8083,8080,0,17,5.82
18.38795,8083,8080,0,17,5.82
18.487957,8083,8080,0,17,5.82
18.587951,8083,8080,0,17,5.84
18.68795,8083,8080,0,17,5.84
18.78795,8083,8080,0,17,5.84
18.88795,8083,8080,0,17,5.83
18.987963,8083,8080,0,17,5.83
19.087963,8083,8080,0,17,5.83
19.187964,8083,8080,0,16,5.83
19.288006,8083,8080,0,16,6.05
19.387963,8083,8080,0,16,6.05
19.48796,8083,8080,0,16,6.05
19.587974,8083,8080,0,16,6.05
19.687961,8083,8080,0,16,6.05
19.787964,8083,8080,0,16,6.05
19.887961,8083,8080,0,16,6.05
19.987963,8083,8080,0,16,6.05
20.087961,8083,8080,0,16,6.05
20.187972,8083,8080,0,16,6.05
20.287962,8083,8080,0,16,6.05
20.387963,8083,8080,0,16,6.05
20.487965,8083,8080,0,16,6.05
20.587963,8083,8080,0,16,6.05
20.68797,8083,8080,0,16,6.05
20.787963,8083,8080,0,16,6.05
20.887962,8083,8080,0,16,6.05
20.987962,8083,8080,0,16,6.05
21.087962,8083,8080,0,16,6.05
21.187963,8083,8080,0,16,6.05
21.287963,8083,8080,0,16,6.05
21.387964,8083,8080,0,16,6.05
21.487962,8083,8080,0,16,6.05
21.587961,8083,8080,0,16,6.05
21.687964,8083,8080,0,16,6.05
21.78797,8083,8080,0,16,6.05
21.888006,8083,8080,0,16,6.05
21.987963,8083,8080,0,16,6.05
22.087962,8083,8080,0,16,6.05
22.187963,8083,8080,0,16,6.05
22.288005,8083,8080,0,16,6.05
22.387965,8083,8080,0,16,6.05
22.487963,8083,8080,0,16,6.05
22.587964,8083,8080,0,16,6.05
22.687962,8083,8080,0,16,6.05
22.787963,8083,8080,0,16,6.05
22.887961,8083,8080,0,16,6.05
22.987964,8083,8080,0,16,6.05
23.087962,8083,8080,0,16,6.05
23.187963,8083,8080,0,16,6.05
23.28797,8083,8080,0,16,6.05
23.387963,8083,8080,0,16,6.05
23.487962,8083,8080,0,16,6.05
23.587971,8083,8080,0,16,6.05
23.687963,8083,8080,0,16,6.05
23.787963,8083,8080,0,16,6.05
23.887962,8050,8052,0,16,6.05
23.987963,8042,8056,146,16,6.05
24.087964,8031,8044,146,16,6.01
24.187972,7961,8000,146,16,6.01
24.287962,7970,7972,146,16,5.91
24.387964,7989,7972,34,16,5.91
