t__s,ACT_AILERON_LEFT.Position_CMD,ACT_AILERON_LEFT.Position_FB,ACT_AILERON_LEFT.Torque_FB,ACT_AILERON_LEFT.Temperature_FB__dC,ACT_AILERON_LEFT.Voltage_FB__V
0.052244,7628,7632,0,25,6.01
0.152063,7628,7636,0,25,6.01
0.25207,7628,7632,0,25,6.02
0.352064,7628,7632,286,25,6.02
0.452065,7628,7632,286,25,6.02
0.552064,7628,7636,286,25,6.02
0.65209,7628,7632,0,25,6.02
0.752064,7628,7632,0,25,6.06
0.85208,7628,7632,0,25,6.06
0.952065,7628,7636,0,25,6.05
1.064021,8306,7856,2745,25,6.05
1.164058,8306,8300,2745,25,6.05
1.264022,8306,8304,2745,25,7.26
1.364071,8306,8304,267,25,7.26
1.464023,8306,8300,267,25,7.26
1.564059,8306,8300,267,25,7.46
1.664025,8306,8300,204,25,7.46
1.764057,8306,8300,204,25,7.46
1.864023,8306,8304,204,25,7.46
1.964059,8306,8304,204,25,7.46
2.064046,8306,8304,0,25,7.46
2.164058,8306,8304,0,25,7.46
2.264042,8306,8304,0,25,7.46
2.364066,8306,8300,122,25,7.46
2.464022,8306,8304,122,25,7.46
2.564067,8306,8304,122,25,7.46
2.664023,8306,8304,145,25,7.46
2.764058,8306,8304,145,25,7.46
2.864025,8306,8304,145,25,7.46
2.964057,8306,8304,145,25,7.46
3.064048,8306,8304,0,25,7.46
3.164058,8306,8300,0,25,7.46
3.264022,8306,8304,0,25,7.46
3.364059,8306,8304,0,25,7.46
3.464023,8306,8304,0,25,7.46
3.564058,8306,8304,0,25,7.46
3.664023,8306,8304,0,25,7.46
3.764066,8306,8304,0,25,7.46
3.864023,8306,8304,0,25,7.46
3.964062,8306,8304,0,25,7.46
4.064023,8306,8304,0,25,7.46
4.16406,8306,8304,0,25,7.46
4.264022,8306,8304,0,25,7.46
4.364066,8306,8304,0,25,7.46
4.464022,8306,8304,0,25,7.46
4.564065,8306,8300,0,25,7.46
4.664025,8306,8304,0,25,7.46
4.764066,8306,8304,0,25,7.46
4.864023,8306,8304,0,25,7.46
4.96406,8306,8304,0,25,7.46
5.064023,8306,8304,0,25,7.46
5.164059,8306,8304,0,25,7.46
5.264023,8306,8304,0,25,7.46
5.364066,8306,8304,0,25,7.46
5.464033,8306,8304,0,25,7.46
5.564059,8306,8304,0,25,7.46
5.664025,8306,8304,0,25,7.46
5.764059,8306,8304,0,25,7.46
5.864022,8306,8304,0,25,7.46
5.964069,8306,8304,0,25,7.46
6.064025,8306,8304,0,25,7.46
6.164069,8306,8304,0,25,7.46
6.264046,8306,8304,0,25,6.12
6.36407,8306,8304,0,25,6.12
6.464056,8306,8304,0,25,6.12
6.564059,8306,8304,0,25,6.12
6.664026,8306,8304,0,25,6.12
6.76406,8306,8304,0,25,6.11
6.864027,8306,8300,0,25,6.11
6.964067,8306,8304,0,25,6.11
7.064022,8306,8304,0,25,6.11
7.164066,8306,8304,0,25,6.11
7.264022,8306,8304,0,25,6.11
7.364067,8306,8304,0,25,6.11
7.464069,8306,8304,0,25,6.11
7.564059,8306,8304,0,25,6.11
7.664022,8306,8304,0,25,6.11
7.764059,8306,8304,0,25,6.11
7.86402,8306,8304,0,25,6.11
7.964072,8306,8304,0,25,6.12
8.064022,8306,8304,0,25,6.12
8.164065,8306,8304,0,25,6.12
8.264026,8306,8304,0,25,6.11
8.364058,8306,8304,0,25,6.11
8.464064,8306,8304,0,25,6.11
8.564067,8306,8304,0,25,6.11
8.66404,8306,8304,0,25,6.11
8.764059,8306,8304,0,25,6.12
8.864022,8306,8304,0,25,6.12
8.964065,8306,8304,0,25,6.11
9.064022,8306,8304,0,25,6.11
9.164068,8306,8304,0,25,6.11
9.264022,8306,8304,0,25,6.12
9.364059,8306,8304,0,25,6.12
9.464022,8306,8304,0,25,6.12
9.564058,8306,8300,0,25,6.11
9.664024,8306,8304,0,25,6.11
9.764059,8306,8304,0,25,6.11
9.864022,8306,8304,0,25,6.11
9.964061,8306,8304,0,25,6.12
10.064023,8306,8304,0,25,6.12
10.164067,8306,8304,0,25,6.12
10.264023,8306,8304,0,25,6.11
10.364059,8306,8304,0,25,6.11
10.464025,8306,8304,0,25,6.11
10.56406,8306,8304,0,25,6.11
10.664022,8306,8304,0,25,6.11
10.764059,8306,8304,0,25,6.11
10.864025,8306,8304,0,25,6.11
10.964076,8306,8304,0,25,6.11
11.064023,8306,8304,0,25,6.11
11.164086,8306,8304,0,25,6.11
11.264023,8306,8304,0,25,6.11
11.364059,8306,8304,0,25,6.11
11.464022,8306,8304,0,25,6.11
11.564057,8306,8304,0,25,6.11
11.664025,8306,8304,0,25,6.11
11.764071,8306,8304,0,25,6.11
11.864032,8306,8304,0,25,6.11
11.964058,8306,8304,0,25,6.11
12.064024,8306,8304,0,25,6.11
12.164084,8306,8300,0,25,6.11
12.264023,8306,8304,0,25,6.11
12.364058,8306,8304,0,25,6.11
12.464024,8306,8304,0,25,6.11
12.56407,8306,8304,0,25,6.11
12.664025,8306,8304,0,25,6.11
12.764067,8306,8304,0,25,6.11
12.864026,8306,8304,0,26,6.11
12.964059,8306,8304,0,26,6.11
13.064022,8306,8304,0,26,6.11
13.164099,8306,8304,0,26,6.11
13.264023,8306,8304,0,26,6.11
13.364059,8306,8304,0,26,6.11
13.464022,8306,8304,0,26,6.11
13.564059,8306,8304,0,26,6.11
13.664041,8306,8304,0,26,6.11
13.76406,8306,8304,0,26,6.11
13.86402,8306,8304,0,26,6.11
13.964068,8306,8304,0,26,6.11
14.064026,8306,8304,0,26,6.11
14.164118,8306,8304,0,26,6.11
14.264025,8306,8304,0,26,6.11
14.3641,8306,8304,0,26,6.11
14.464023,8306,8304,0,26,6.11
14.56407,8306,8304,0,26,6.11
14.664026,8306,8304,0,26,6.11
14.764071,8306,8304,0,26,6.11
14.864026,8306,8304,0,26,6.11
14.964104,8306,8304,0,26,6.11
15.064023,8306,8304,0,26,6.11
15.164073,8306,8304,0,26,6.11
15.264027,8306,8304,0,26,6.11
15.36409,8306,8304,0,26,6.11
15.464023,8306,8304,0,26,6.11
15.564082,8306,8304,0,26,6.11
15.664024,8306,8304,0,26,6.11
15.764077,8306,8304,0,26,6.11
15.864026,8306,8304,0,26,6.11
15.96406,8306,8304,0,26,6.11
16.064021,8306,8304,0,26,6.11
16.164067,8306,8304,0,26,6.11
16.264024,8306,8304,0,26,6.11
16.364074,8305,8304,0,26,6.11
16.464022,8305,8304,0,26,6.11
16.5641,8305,8304,0,26,6.11
16.664031,8305,8304,259,26,6.11
16.764077,8309,8304,259,26,6.11
16.864022,8351,8320,259,26,6.11
16.964059,8620,8576,259,26,6.08
17.064032,8620,8600,228,26,6.08
17.164068,8620,8604,228,26,6.08
17.264023,8620,8604,228,26,6.1
17.364064,8620,8604,208,26,6.1
17.464024,8620,8604,208,26,6.1
17.564068,8372,8604,208,26,6.1
17.664022,8313,8356,138,26,6.1
17.764061,6952,7796,138,26,6.01
17.864025,6952,6972,138,26,6.01
17.964061,6952,6964,138,26,6.1
18.064022,6952,6964,228,26,6.1
18.164058,6952,6964,228,26,6.1
18.264023,6952,6964,228,26,6.1
18.364059,8301,7024,2144,26,6.1
18.464031,8304,8224,2144,26,6.1
18.564059,8305,8296,2144,26,6.11
18.664024,8305,8296,102,26,6.11
18.764057,8305,8296,102,26,6.11
18.864024,8305,8296,102,26,6.11
18.964059,8305,8296,102,26,6.11
19.064022,8305,8296,327,26,6.11
19.16406,8305,8300,327,26,6.11
19.264024,8309,8300,327,26,6.1
19.364079,8273,8284,20,26,6.1
19.464023,8271,8272,20,26,6.1
19.564059,8269,8268,20,26,6.11
19.664031,8269,8268,54,26,6.11
19.764063,8287,8276,54,26,6.1
19.864023,8290,8280,54,26,6.1
19.964059,8302,8268,54,26,6.09
