t__s,ACT_AILERON_LEFT.Position_CMD,ACT_AILERON_LEFT.Position_FB,ACT_AILERON_LEFT.Torque_FB,ACT_AILERON_LEFT.Temperature_FB__dC,ACT_AILERON_LEFT.Voltage_FB__V
0.051944,7574,7580,136,27,6.03
0.151945,7574,7580,143,27,6.03
0.251942,7574,7580,143,27,6.03
0.351946,7574,7580,143,27,6.04
0.452014,7574,7580,148,27,6.04
0.551945,7574,7580,148,27,6.02
0.651943,7574,7576,148,27,6.02
0.751945,7574,7576,148,27,6.02
0.851943,7574,7576,63,27,6.02
0.952014,7574,7576,63,27,6.02
1.051944,8228,7624,63,27,5.58
1.151944,8228,8220,143,27,5.58
1.251943,8228,8224,143,27,5.58
1.351945,8228,8224,143,27,7.45
1.452014,8228,8224,0,27,7.45
1.551946,8228,8224,0,27,7.45
1.651941,8228,8224,0,27,7.45
1.751944,8228,8224,0,27,7.45
1.851944,8228,8224,0,27,7.45
1.952013,8228,8224,0,27,7.45
2.051944,8228,8224,0,27,7.46
2.151944,8228,8224,0,27,7.46
2.251945,8228,8224,0,27,7.46
2.351945,8228,8224,0,27,7.45
2.452014,8228,8224,0,27,7.45
2.551944,8228,8224,0,27,7.45
2.651943,8228,8224,0,27,7.45
2.751945,8228,8224,0,27,7.45
2.851943,8228,8224,0,27,7.45
2.952041,8228,8224,0,27,7.45
3.051965,8228,8220,0,27,7.45
3.151966,8228,8224,0,27,7.45
3.251967,8228,8224,0,27,7.45
3.351945,8228,8224,0,27,7.46
3.452014,8228,8224,0,27,7.46
3.551944,8228,8224,0,27,7.46
3.651975,8228,8224,0,27,7.46
3.751944,8228,8224,0,27,7.46
3.851999,8228,8224,0,27,7.46
3.952014,8228,8224,0,27,7.46
4.052004,8228,8224,0,27,7.46
4.151945,8228,8224,0,27,7.46
4.251943,8228,8224,0,27,7.46
4.351966,8228,8224,0,27,7.45
4.452013,8228,8224,0,27,7.45
4.551974,8228,8224,0,27,7.46
4.651943,8228,8224,0,27,7.46
4.751986,8228,8224,0,27,7.45
4.851944,8228,8224,0,27,7.45
4.952043,8228,8224,0,27,7.45
5.051944,8228,8224,0,27,7.45
5.151945,8228,8224,0,27,7.45
5.251943,8228,8224,0,27,7.45
5.351943,8228,8224,0,27,7.45
5.452015,8228,8224,0,27,7.45
5.551944,8228,8224,0,27,7.45
5.651943,8228,8224,0,27,7.45
5.751945,8228,8224,0,27,7.46
5.851944,8228,8224,0,27,7.46
5.952014,8228,8224,0,27,7.46
6.051944,8228,8224,0,27,7.46
6.151945,8228,8224,0,27,7.46
6.251944,8228,8224,0,27,7.46
6.351944,8228,8224,0,27,6.11
6.452014,8228,8224,0,27,6.11
6.551944,8228,8224,0,27,6.11
6.651944,8228,8224,0,27,6.11
6.751944,8228,8224,0,27,6.11
6.851944,8228,8224,0,27,6.11
6.952015,8228,8224,0,27,6.11
7.051944,8228,8224,0,27,6.11
7.151963,8228,8224,0,27,6.11
7.251944,8228,8224,0,27,6.11
7.351943,8228,8224,0,27,6.11
7.452014,8228,8224,0,27,6.11
7.551944,8228,8224,0,27,6.11
7.651945,8228,8224,0,27,6.11
7.751945,8228,8224,0,27,6.11
7.851944,8228,8224,0,27,6.11
7.952013,8228,8224,0,27,6.11
8.051975,8228,8224,0,27,6.11
8.151976,8228,8224,0,27,6.11
8.251943,8228,8224,0,27,6.11
8.351944,8228,8224,0,27,6.11
8.452033,8228,8224,0,27,6.11
8.551945,8228,8224,0,27,6.1
8.651945,8228,8224,0,27,6.1
8.751944,8228,8224,0,27,6.11
8.851943,8228,8224,0,27,6.11
8.952015,8228,8224,0,27,6.11
9.051944,8228,8224,0,27,6.11
9.151962,8228,8224,0,27,6.11
9.251944,8228,8224,0,27,6.11
9.351945,8228,8224,0,27,6.11
9.452015,8228,8224,0,27,6.11
9.551943,8228,8224,0,27,6.1
9.651944,8228,8224,0,27,6.1
9.751943,8228,8224,0,27,6.11
9.851965,8226,8224,0,27,6.11
9.952013,8227,8224,0,27,6.11
10.051944,8228,8224,0,27,6.11
10.151977,8227,8224,0,27,6.11
10.251943,8228,8224,0,27,6.11
10.351966,8228,8224,0,27,6.11
10.452015,8228,8224,0,27,6.11
10.551945,8227,8224,0,27,6.11
10.651943,8227,8224,0,27,6.11
10.751944,8228,8224,0,27,6.11
10.851944,8227,8224,0,27,6.11
10.952014,8226,8224,0,27,6.11
11.051944,8227,8224,0,27,6.1
11.151978,8228,8224,0,27,6.1
11.251943,8228,8224,0,27,6.1
11.351944,8226,8224,0,27,6.11
11.452014,8228,8224,0,27,6.11
11.551944,8228,8224,0,27,6.11
11.651944,8227,8224,0,27,6.11
11.751944,8228,8224,0,27,6.11
11.851944,8228,8224,0,27,6.11
11.952014,8227,8224,0,27,6.11
