t__s,ACT_AILERON_RIGHT.Position_CMD,ACT_AILERON_RIGHT.Position_FB,ACT_AILERON_RIGHT.Torque_FB,ACT_AILERON_RIGHT.Temperature_FB__dC,ACT_AILERON_RIGHT.Voltage_FB__V
0.072022,8984,8976,209,24,6.02
0.172039,8984,8976,220,24,6.02
0.272033,8984,8976,220,24,6.02
0.371987,8984,8976,220,24,6.06
0.472019,8984,8976,228,24,6.06
0.571981,8984,8976,228,24,6.06
0.672093,8984,8976,228,24,6.04
0.771983,8984,8976,237,24,6.04
0.872019,8984,8976,237,24,6.08
0.971983,8984,8976,237,24,6.08
1.075916,8291,8572,237,24,5.89
1.175909,8291,8308,68,24,5.89
1.275919,8291,8304,68,24,5.89
1.375911,8291,8304,68,24,7.46
1.47591,8291,8304,46,24,7.46
1.57591,8291,8304,46,24,7.46
1.675912,8291,8304,46,24,7.46
1.775909,8291,8304,58,24,7.46
1.875921,8291,8304,58,24,7.46
1.975908,8291,8304,58,24,7.46
2.075934,8291,8300,58,24,7.46
2.175908,8291,8300,37,24,7.46
2.275937,8291,8300,37,24,7.46
2.37591,8291,8300,37,24,7.46
2.475911,8291,8300,47,24,7.46
2.57591,8307,8304,47,24,7.46
2.675909,9675,8412,47,24,7.34
2.775909,9675,9652,129,24,7.34
2.875908,9675,9668,129,24,7.45
2.97591,9675,9668,129,24,7.45
3.075909,9675,9668,129,24,7.46
3.175908,9675,9668,204,24,7.46
3.275909,9675,9668,204,24,7.46
3.375908,9675,9668,204,24,7.45
3.475908,9675,9668,211,24,7.45
3.575916,9675,9668,211,24,7.45
3.675908,9675,9668,211,24,7.45
3.775909,9675,9668,220,24,7.45
3.875908,9675,9668,220,24,7.45
3.975923,9675,9668,220,24,7.45
4.07591,9675,9668,220,24,7.44
4.17591,9675,9668,228,24,7.44
4.275927,9675,9668,228,24,7.44
4.375908,9675,9668,228,24,7.45
4.475942,9675,9668,146,24,7.45
4.575915,9675,9668,146,24,7.45
4.675942,9675,9664,146,24,7.45
4.775908,9675,9668,136,24,7.45
4.875927,8355,9668,136,24,7.46
4.97591,8299,8376,136,24,7.46
5.075906,8333,8328,136,24,7.46
5.175917,7986,8300,230,24,7.46
5.275909,7986,7996,230,24,7.46
5.375908,7986,7992,230,24,7.45
5.475907,7986,7992,90,24,7.45
5.575909,7986,7992,90,24,7.45
5.675912,7986,7992,90,24,7.46
5.775909,7986,7992,95,24,7.46
5.875908,7986,7992,95,24,7.46
5.975908,7986,7992,95,24,7.46
6.075909,7986,7992,95,24,7.46
6.175967,7986,7992,104,24,7.46
6.275958,7986,7992,104,24,7.46
6.375959,7986,7992,104,24,6.11
6.475959,7986,7992,110,24,6.11
6.575959,7986,7992,110,24,6.11
6.675957,7986,7992,110,24,6.11
6.775958,7986,7992,116,24,6.11
6.875959,8224,8040,116,24,6
6.975959,8296,8288,116,24,6
7.075958,8294,8288,116,24,6.12
7.175962,8294,8288,29,24,6.12
7.27596,8286,8288,29,24,6.12
7.375975,8285,8288,29,24,6.12
7.475958,8285,8288,0,24,6.12
7.575987,8285,8288,0,24,6.12
7.675977,8284,8288,0,24,6.12
7.775986,8284,8288,0,24,6.12
7.875958,8284,8288,0,24,6.12
7.975974,8284,8288,0,24,6.12
8.075957,8284,8288,0,24,6.12
8.175959,8284,8288,0,24,6.12
8.27596,8284,8288,0,24,6.12
8.375968,8284,8288,0,24,6.12
8.475958,8284,8288,0,24,6.12
8.575968,8284,8288,0,24,6.12
8.675958,8284,8288,0,24,6.12
8.775965,8284,8288,0,24,6.12
8.87596,8284,8288,0,24,6.11
8.975967,8284,8288,0,24,6.11
9.075959,8284,8288,0,24,6.12
9.175957,8284,8288,0,24,6.12
9.275959,8284,8288,0,24,6.12
9.375959,8291,8288,0,24,6.11
9.475958,8315,8304,104,24,6.11
9.575959,9344,8512,104,24,6.11
9.675959,9596,9464,104,24,6.09
9.775977,9639,9624,284,24,6.09
9.875958,9675,9660,284,24,6.1
9.975958,9576,9628,284,24,6.1
10.075958,9328,9448,284,24,6.11
10.175966,9188,9236,80,24,6.11
10.275957,9157,9164,80,24,6.11
10.375961,9142,9140,80,24,6.12
10.475966,9142,9136,112,24,6.12
10.575957,9137,9132,112,24,6.12
10.67596,9137,9132,112,24,6.11
10.775958,9137,9132,162,24,6.11
10.87596,9137,9128,162,24,6.11
10.975958,9137,9132,162,24,6.11
11.075965,9137,9128,162,24,6.1
11.175958,9137,9128,310,24,6.1
11.27596,9137,9128,310,24,6.1
11.375999,9137,9132,310,24,6.11
11.475959,9137,9132,18,24,6.11
11.575979,9137,9132,18,24,6.11
11.675957,8270,9124,18,24,6.11
11.775958,8312,8336,191,24,6.11
11.875959,8312,8316,191,24,6.12
11.975967,8312,8316,191,24,6.12
12.07596,8312,8316,191,24,6.11
12.175962,8311,8316,0,24,6.11
12.275959,8311,8316,0,24,6.11
12.375968,8310,8316,0,24,6.11
12.475958,8309,8316,69,24,6.11
12.575957,8309,8316,69,24,6.11
12.675958,8309,8316,69,24,6.11
12.775958,8309,8312,0,24,6.11
12.87596,8309,8312,0,24,6.12
12.975959,8309,8312,0,24,6.12
13.075959,8309,8312,0,24,6.11
13.175967,8309,8312,0,24,6.11
13.275957,8309,8312,0,24,6.11
13.375959,8309,8312,0,24,6.11
13.475957,8309,8312,0,24,6.11
13.575978,8309,8312,0,24,6.11
13.675957,8309,8312,0,24,6.11
13.77596,8309,8312,0,24,6.11
13.87596,8309,8312,0,24,6.11
13.975959,8309,8312,0,24,6.11
14.075959,8309,8312,0,24,6.11
14.175959,8309,8312,0,24,6.11
14.275958,8309,8312,0,24,6.11
14.375943,8309,8312,0,24,6.11
14.475909,8309,8312,0,24,6.11
14.575947,8309,8312,0,24,6.11
14.675907,8309,8312,0,24,6.11
14.775925,8309,8312,0,24,6.11
14.875908,8309,8312,0,24,6.11
14.97591,8309,8312,0,24,6.11
15.075908,8309,8312,0,24,6.11
15.175909,8309,8312,0,24,6.11
15.275908,8309,8312,0,24,6.11
15.375928,8309,8312,0,24,6.11
15.47591,8309,8312,0,24,6.11
15.575909,8309,8312,0,24,6.11
15.675908,8309,8312,0,24,6.11
15.77591,8309,8312,0,24,6.11
15.875908,8309,8312,0,24,6.11
15.975908,8309,8312,0,24,6.11
16.075911,8309,8312,0,24,6.11
16.175908,8309,8312,0,24,6.11
16.275908,8309,8312,0,24,6.11
16.375909,8309,8312,0,24,6.11
16.475909,8309,8312,0,24,6.11
16.57591,8309,8312,0,24,6.11
16.675908,8309,8312,0,24,6.11
16.775909,8309,8312,0,24,6.11
16.875908,8309,8312,0,24,6.11
16.975915,8309,8312,0,24,6.11
17.075909,8309,8312,0,24,6.11
17.175945,8309,8312,0,24,6.11
17.275907,8309,8312,0,24,6.11
17.37594,8309,8312,0,24,6.11
17.475908,8309,8312,0,24,6.11
17.575924,8309,8312,0,24,6.11
17.675922,8309,8312,0,24,6.11
17.775908,8309,8312,0,24,6.11
17.87591,8309,8312,0,24,6.11
17.97591,8309,8312,0,24,6.11
18.075907,8309,8312,0,24,6.11
18.175909,8309,8312,0,24,6.11
18.27591,8309,8312,0,24,6.11
18.375916,8309,8312,0,24,6.11
18.475909,8309,8312,0,24,6.11
18.57591,8309,8312,0,24,6.11
18.67591,8309,8312,0,24,6.12
18.775914,8309,8312,0,24,6.12
18.875909,8309,8312,0,24,6.12
18.97591,8309,8312,0,24,6.12
19.07591,8309,8312,0,24,6.11
19.175915,8309,8312,0,24,6.11
19.275908,8309,8312,0,24,6.11
19.375908,8309,8312,0,24,6.11
19.475913,8309,8312,0,24,6.11
19.57591,8309,8312,0,24,6.11
19.675912,8309,8312,0,24,6.11
19.775908,8309,8312,0,24,6.11
19.875913,8309,8312,0,24,6.11
19.975908,8309,8312,0,24,6.11
20.075909,8309,8312,0,24,6.11
20.175908,8309,8312,0,24,6.11
20.275908,8309,8312,0,24,6.11
20.375907,8309,8312,0,24,6.11
20.475908,8309,8312,0,24,6.11
20.57591,8309,8312,0,24,6.11
20.675911,8309,8312,0,24,6.11
20.775909,8309,8312,0,24,6.11
20.87592,8309,8312,0,24,6.11
20.975916,8309,8312,0,24,6.11
21.07591,8309,8312,0,24,6.11
21.175908,8309,8312,0,24,6.11
21.275912,8309,8312,0,24,6.11
21.375909,8309,8312,0,24,6.12
21.475909,8309,8312,0,24,6.12
21.575911,8309,8312,0,24,6.12
21.67591,8309,8312,0,24,6.12
21.77591,8309,8312,0,24,6.12
21.875909,8309,8312,0,24,6.11
21.97591,8309,8312,0,24,6.11
22.075913,8309,8312,0,24,6.11
22.175911,8309,8312,0,24,6.11
22.27591,8309,8312,0,24,6.11
22.37591,8309,8312,0,24,6.11
22.475909,8309,8312,0,24,6.11
