t__s,ACT_AILERON_RIGHT.Position_CMD,ACT_AILERON_RIGHT.Position_FB,ACT_AILERON_RIGHT.Torque_FB,ACT_AILERON_RIGHT.Temperature_FB__dC,ACT_AILERON_RIGHT.Voltage_FB__V
0.071904,8708,8700,167,11,6.06
0.171897,8708,8700,167,11,6.06
0.271897,8708,8700,167,11,6.06
0.371897,8708,8700,179,11,6.06
0.471904,8708,8700,179,11,6.06
0.571897,8708,8700,179,11,6.01
0.671897,8708,8700,185,11,6.01
0.771897,8708,8700,185,11,6.01
0.871906,8708,8700,185,11,5.97
0.971897,8708,8700,194,11,5.97
1.083905,8068,8516,194,11,5.59
1.183885,8066,8092,194,11,5.59
1.283903,8066,8088,194,11,7.05
1.383887,8066,8084,134,11,7.05
1.483886,8066,8084,134,11,7.05
1.583888,8066,8084,134,11,7.41
1.683885,8066,8084,153,11,7.41
1.783887,8066,8080,153,11,7.41
1.88389,8066,8080,153,11,7.41
1.98389,8066,8080,131,11,7.41
2.083887,8066,8080,131,11,7.41
2.183887,8066,8080,131,11,7.41
2.283886,8066,8080,131,11,7.4
2.383887,8066,8080,150,11,7.4
2.483887,8066,8080,150,11,7.4
2.583887,8066,8080,150,11,7.41
2.683886,8066,8080,163,11,7.41
2.783888,8066,8080,163,11,7.41
2.883887,8066,8080,163,11,7.4
2.983887,8066,8080,179,11,7.4
3.083896,8066,8080,179,11,7.4
3.183886,8066,8080,179,11,7.4
3.283894,8066,8080,179,11,7.4
3.383887,8066,8076,160,11,7.4
3.483889,8066,8076,160,11,7.4
3.583886,8066,8076,160,11,7.41
3.683886,8066,8076,170,11,7.41
3.783888,8066,8076,170,11,7.41
3.883886,8066,8076,170,11,7.4
3.983885,8066,8076,180,11,7.4
4.083887,8066,8076,180,11,7.41
4.183887,7931,8076,180,11,7.41
4.283893,7748,7808,180,11,7.38
4.383888,7748,7764,281,11,7.38
4.483887,7748,7764,281,11,7.38
4.583886,7748,7764,281,11,7.4
4.68392,7748,7764,298,11,7.4
4.783887,7748,7764,298,11,7.4
4.883923,7748,7764,298,11,7.39
