t__s,ACT_AILERON_LEFT.Position_CMD,ACT_AILERON_LEFT.Position_FB,ACT_AILERON_LEFT.Torque_FB,ACT_AILERON_LEFT.Temperature_FB__dC,ACT_AILERON_LEFT.Voltage_FB__V
0.071971,7448,7456,76,31,5.95
0.171971,7448,7456,76,31,5.95
0.271971,7448,7456,76,31,6.02
0.371972,7448,7456,87,31,6.02
0.471971,7448,7456,87,31,6.02
0.571989,7448,7456,87,31,5.98
0.671971,7448,7456,95,31,5.98
0.771993,7448,7456,95,31,5.98
0.871971,7448,7456,95,31,5.96
0.971998,7448,7456,104,31,5.96
1.08397,8176,7912,104,31,5.75
1.183971,8176,8176,104,30,5.75
1.28397,8176,8176,104,30,7.39
1.383992,8176,8176,0,30,7.39
1.483971,8176,8176,0,30,7.39
1.583972,8176,8176,0,30,7.39
1.68397,8176,8176,0,30,7.39
1.783994,8176,8176,0,30,7.39
1.883971,8176,8176,0,30,7.39
1.983969,8176,8176,0,30,7.39
2.083971,8176,8176,0,30,7.39
2.183981,8176,8176,0,30,7.39
2.283971,8176,8176,0,30,7.39
2.383973,8176,8176,0,30,7.39
2.483978,8176,8176,0,30,7.39
2.583986,8176,8176,0,30,7.39
2.683971,8176,8176,0,30,7.39
2.783971,8176,8176,0,30,7.39
2.883978,8176,8176,0,30,7.39
2.983993,8176,8176,0,30,7.39
3.08397,8176,8176,0,30,7.39
3.183974,8176,8176,0,31,7.39
3.283971,8176,8176,0,31,7.39
3.384001,8176,8176,0,31,7.39
3.483988,8176,8176,0,31,7.39
3.583971,8176,8176,0,31,7.39
3.684006,8176,8176,0,31,7.39
3.783999,8176,8176,0,31,7.39
3.883989,8176,8176,0,31,7.39
3.98397,8176,8176,0,31,7.39
4.084007,8176,8176,0,31,7.39
4.184,8176,8176,0,31,7.39
4.283973,8176,8176,0,31,7.39
4.38397,8176,8176,0,31,7.39
4.484013,8176,8176,0,31,7.39
4.584001,8314,8176,0,31,7.39
4.684021,8477,8448,116,31,7.39
4.783971,8477,8468,116,31,7.39
4.883995,8477,8468,116,31,7.38
4.983997,8477,8468,117,31,7.38
5.08397,8477,8468,117,31,7.39
5.183973,8477,8468,117,31,7.39
5.283971,8477,8468,117,31,7.38
5.384,8477,8468,129,31,7.38
5.48397,8477,8468,129,31,7.38
5.58397,8477,8468,129,31,7.38
5.683971,8477,8468,138,31,7.38
5.784012,8477,8468,138,31,7.38
5.883971,8477,8468,138,31,7.38
5.98397,8477,8468,148,31,7.38
6.083971,8477,8468,148,31,7.38
6.183983,8477,8468,148,31,7.38
6.283978,8477,8468,148,31,6.04
6.383972,8477,8468,160,31,6.04
6.483972,8477,8468,160,31,6.04
6.584,8477,8468,160,31,6.04
6.683971,8477,8468,168,31,6.04
6.783971,8477,8468,168,31,6.04
6.883977,8477,8468,168,31,6.01
6.983997,8477,8468,179,31,6.01
7.08397,8477,8468,179,31,6.04
7.183981,8477,8468,179,31,6.04
7.283971,8477,8468,179,31,6.04
7.383987,8477,8468,191,31,6.04
7.483971,8477,8468,191,31,6.04
7.58397,8477,8468,191,31,6.04
7.683977,8477,8468,199,31,6.04
7.783986,8477,8468,199,31,6.04
7.883971,8477,8468,199,31,6.04
7.983971,8477,8468,209,31,6.04
8.083971,8477,8468,209,31,6.04
8.183994,8477,8468,209,31,6.04
8.283971,8227,8468,209,31,6.04
8.383986,8182,8220,278,31,6.04
8.48397,8176,8192,278,31,6.04
8.584018,8175,8192,278,31,6.03
8.68397,8477,8192,0,31,6.03
8.783998,8477,8468,0,31,6.03
8.883971,8477,8468,0,31,6.05
8.984008,8477,8468,117,31,6.05
9.083972,8477,8468,117,31,6.05
9.18397,8477,8468,117,30,6.05
9.28397,8477,8468,117,30,6.05
9.383999,8477,8468,129,30,6.05
9.483979,8477,8468,129,30,6.05
9.58397,8477,8468,129,30,6.05
9.683969,8477,8468,139,30,6.05
9.783983,8477,8468,139,30,6.05
9.883971,8477,8468,139,30,6.05
9.98397,8477,8468,148,30,6.05
10.083973,8477,8468,148,30,6.05
10.183988,8477,8468,148,31,6.05
10.283972,8477,8468,148,31,6.04
10.383971,8477,8468,160,31,6.04
10.483971,8477,8468,160,31,6.04
10.583996,8477,8468,160,31,6.04
10.683971,8477,8468,170,31,6.04
10.78397,8477,8468,170,31,6.04
10.883971,8178,8468,170,31,6.05
10.983997,8173,8184,37,31,6.05
11.083989,8172,8184,37,31,6.05
11.183972,7533,8152,37,31,6.05
11.28397,6724,7312,37,31,5.95
11.383999,6724,6744,284,31,5.95
11.483972,6724,6744,284,31,5.95
11.583982,6724,6744,284,31,6.04
11.683972,6724,6744,305,31,6.04
11.783999,6724,6744,305,31,6.04
11.883971,6724,6744,305,31,6.03
11.983973,6724,6744,325,31,6.03
12.083977,6724,6744,325,31,6.03
12.183998,6724,6744,325,31,6.03
12.283972,6724,6744,325,31,6.03
12.383971,6724,6744,353,31,6.03
12.48397,6724,6744,353,31,6.03
12.583998,6724,6744,353,31,6.04
12.683968,8167,7260,2946,31,6.04
12.783969,8171,8180,2946,31,6.04
12.883969,8171,8172,2946,31,6.05
12.984002,8173,8172,0,31,6.05
13.083972,8178,8172,0,31,6.05
13.183971,8169,8172,0,31,6.05
13.28397,8167,8172,0,31,6.05
13.384009,8167,8172,47,31,6.05
13.483979,8169,8172,47,31,6.05
13.58397,8169,8172,47,31,6.05
13.68397,8169,8172,0,31,6.05
13.783981,8169,8168,0,31,6.05
13.883969,8169,8168,0,31,6.05
13.983971,8169,8168,0,31,6.05
14.08397,8169,8168,0,31,6.05
14.183983,8169,8168,0,31,6.05
14.283969,8169,8168,0,31,6.05
14.383971,8116,8148,288,31,6.05
14.483978,8161,8136,288,31,6.05
14.583982,8171,8164,288,31,6.05
14.683971,8176,8168,81,31,6.05
14.783969,8180,8172,81,31,6.05
14.88397,8180,8176,81,31,6.05
14.983988,8180,8176,0,31,6.05
15.083972,8180,8176,0,31,6.05
15.18397,8180,8176,0,31,6.05
15.28397,8180,8176,0,31,6.05
15.383994,8180,8176,0,31,6.05
15.483971,8180,8176,0,31,6.05
15.583975,8180,8176,0,31,6.05
15.683969,8180,8176,0,31,6.05
15.784002,8180,8176,0,31,6.05
15.88397,8180,8176,0,31,6.05
15.983971,8180,8176,0,31,6.05
16.08397,8180,8176,0,31,6.05
16.183983,8180,8176,0,31,6.05
16.28397,8179,8176,0,31,6.05
16.383969,8178,8176,0,31,6.05
16.483979,8177,8176,0,31,6.05
16.583999,8177,8176,0,31,6.05
16.683972,8177,8176,0,31,6.05
16.784003,8177,8176,0,31,6.05
16.883971,8177,8176,0,31,6.05
16.984001,8177,8176,0,31,6.05
17.083969,8177,8176,0,31,6.05
17.183969,8177,8176,0,31,6.05
17.28397,8177,8176,0,31,6.02
17.384,8177,8176,0,31,6.02
17.483971,8177,8176,0,31,6.02
17.583973,8177,8176,0,31,6.05
17.683971,8177,8176,0,31,6.05
17.783999,8177,8176,0,31,6.05
17.883969,8177,8176,0,31,6.05
17.983971,8177,8176,0,31,6.05
18.083971,8177,8176,0,31,6.05
18.184014,8177,8176,0,31,6.05
18.283971,8177,8176,0,31,6.05
18.383979,8177,8176,0,31,6.05
18.483979,8177,8176,0,31,6.05
18.584017,8177,8176,0,31,6.05
18.683971,8177,8176,0,31,6.05
18.783977,8177,8176,0,31,6.05
18.88397,8177,8176,0,31,6.05
18.984008,8177,8176,0,31,6.05
19.083978,8177,8176,0,31,6.05
19.183972,8177,8176,0,31,6.05
19.283968,8177,8176,0,31,6.06
19.383994,8177,8176,0,31,6.06
19.483972,8177,8176,0,31,6.06
19.583972,8177,8176,0,31,6.05
19.68397,8177,8176,0,31,6.05
19.783983,8177,8176,0,31,6.05
19.883978,8177,8176,0,31,6.05
19.983982,8177,8176,0,31,6.05
20.083972,8177,8176,0,31,6.05
20.184005,8177,8176,0,31,6.05
20.283978,8177,8176,0,31,6.05
20.383971,8177,8176,0,31,6.05
20.483972,8177,8176,0,31,6.05
20.584009,8177,8176,0,31,6.05
20.683977,8177,8176,0,31,6.05
20.783971,8177,8176,0,31,6.05
20.883972,8177,8176,0,31,6.05
20.984019,8177,8176,0,31,6.05
21.08397,8177,8176,0,31,6.05
21.18397,8177,8176,0,31,6.05
21.28399,8177,8176,0,31,6.05
21.384008,8177,8176,0,31,6.05
21.484009,8177,8176,0,31,6.05
21.583971,8177,8176,0,31,6.06
21.684,8177,8176,0,31,6.06
21.784013,8177,8176,0,31,6.06
