t__s,ACT_AILERON_LEFT.Position_CMD,ACT_AILERON_LEFT.Position_FB,ACT_AILERON_LEFT.Torque_FB,ACT_AILERON_LEFT.Temperature_FB__dC,ACT_AILERON_LEFT.Voltage_FB__V
-0.027933,7958,7976,201,11,6.02
0.071998,7958,7976,220,11,6.02
0.171982,7958,7976,220,11,6.02
0.27198,7958,7976,220,11,6.03
0.37198,7958,7976,238,11,6.03
0.47198,7958,7976,238,11,6.02
0.571979,7958,7976,238,11,6.02
0.67198,7958,7976,238,11,6.02
0.771979,7958,7972,225,11,6.02
0.871979,7958,7972,225,11,6.02
0.988061,8635,7972,225,11,6.02
1.088062,8618,8524,261,11,6.02
1.188034,8618,8608,261,11,6.02
1.288071,8618,8608,261,11,7.47
1.388034,8618,8608,69,11,7.47
1.488041,8618,8608,69,11,7.48
1.588034,8618,8612,69,11,7.48
1.688035,8618,8612,69,11,7.48
1.788036,8618,8612,42,11,7.48
1.888035,8618,8612,42,11,7.48
1.988037,8615,8612,42,11,7.47
2.088034,8614,8612,0,11,7.47
2.188036,8614,8612,0,11,7.47
2.288036,8614,8612,0,11,7.47
2.388035,8617,8612,46,11,7.47
2.488035,8619,8612,46,11,7.47
2.588034,8619,8612,46,11,7.47
2.688036,8619,8612,46,11,7.47
2.788035,8619,8612,73,11,7.47
2.888036,8619,8612,73,11,7.47
2.988035,8617,8612,73,11,7.47
3.088035,8616,8612,0,11,7.47
3.188036,8616,8612,0,11,7.47
3.288035,8615,8612,0,11,7.48
3.388036,8615,8612,0,11,7.48
3.488036,8615,8612,0,11,7.48
3.588035,8615,8612,0,11,7.48
3.688037,8615,8612,0,11,7.48
3.788045,8615,8612,0,11,7.48
3.888035,8615,8612,0,11,7.48
3.988036,8615,8612,0,11,7.48
4.088037,8615,8612,0,11,7.48
4.188036,8615,8612,0,11,7.48
4.288037,8615,8612,0,11,7.48
4.388035,8614,8612,0,11,7.48
4.488034,7304,8528,0,11,7.31
4.588037,7304,7344,0,11,7.31
4.688037,7304,7320,0,11,7.46
4.788056,7304,7320,291,11,7.46
4.888036,7304,7320,291,11,7.46
4.98805,7304,7320,291,11,7.46
5.088038,7304,7320,307,11,7.46
5.188052,7304,7320,307,11,7.46
5.288045,7304,7320,307,11,7.47
5.388037,8536,7320,213,11,7.47
5.488037,8613,8532,213,11,7.47
5.588035,8616,8612,213,11,7.47
5.688037,8616,8612,213,11,7.48
5.788036,8616,8616,0,11,7.48
5.888037,8616,8616,0,11,7.48
5.988035,8615,8616,0,11,7.48
6.088038,8615,8612,0,11,7.48
6.188043,8615,8612,0,11,7.48
6.28806,8615,8616,0,11,6.13
6.388038,8615,8616,0,11,6.13
6.488065,8614,8612,0,11,6.12
6.588035,8615,8616,0,11,6.12
6.688053,8628,8616,0,11,6.12
6.788036,8654,8620,279,11,6.12
6.888037,8919,8856,279,11,6.12
6.988035,8919,8908,279,11,6.12
7.088042,8919,8908,145,11,6.12
7.188035,8919,8908,145,11,6.12
7.288037,8919,8908,145,11,6.12
7.388037,8919,8908,156,11,6.12
7.488039,8919,8908,156,11,6.12
7.588035,8681,8908,156,11,6.12
7.688039,8629,8668,156,11,6.12
7.788036,8623,8636,80,11,6.12
7.888038,8622,8632,80,11,6.12
7.988072,8621,8628,80,11,6.13
8.088044,8619,8628,61,11,6.13
8.188034,8601,8620,61,11,6.13
8.288035,8600,8608,61,11,6.12
8.388044,8613,8608,0,11,6.12
8.488037,8614,8608,0,11,6.12
8.588035,8615,8608,0,11,6.12
8.688036,8617,8612,0,11,6.12
8.788043,8618,8612,56,11,6.12
8.888038,8620,8612,56,11,6.12
8.988056,8620,8616,56,11,6.12
9.088036,8620,8616,0,11,6.12
9.188036,8620,8616,0,11,6.12
9.288036,8620,8616,0,11,6.12
9.388059,8620,8616,0,11,6.12
9.488036,8620,8616,0,11,6.12
9.588037,8620,8616,0,11,6.12
9.688037,8620,8616,0,11,6.12
9.788039,8620,8616,0,11,6.12
9.888038,8620,8616,0,11,6.12
9.988048,8624,8620,0,11,6.12
10.088035,8619,8620,0,11,6.12
10.188063,8617,8620,0,11,6.12
10.288036,8618,8620,0,11,6.12
10.38806,8619,8620,0,11,6.12
10.488035,8619,8620,0,11,6.12
10.588043,8618,8620,0,11,6.12
10.688035,8617,8620,0,11,6.12
10.788039,8616,8620,0,11,6.12
10.888038,8617,8620,0,11,6.12
10.988006,8617,8620,0,11,6.12
11.088035,8617,8620,0,11,6.12
11.188035,8617,8620,0,11,6.12
11.288036,8614,8620,0,11,6.12
11.388036,8616,8620,0,11,6.12
11.488035,8617,8620,0,11,6.12
11.588036,8617,8620,0,11,6.12
11.688035,8617,8620,0,11,6.12
11.788042,8617,8620,0,11,6.12
11.888049,8617,8620,0,11,6.12
11.988035,8622,8620,0,11,6.13
12.088037,8623,8620,0,11,6.13
12.188043,8623,8620,0,11,6.13
12.288037,8623,8620,0,11,6.12
12.388035,8623,8620,0,11,6.12
12.488035,8623,8620,0,11,6.12
12.588034,8623,8620,0,11,6.12
12.688036,8623,8620,0,11,6.12
12.788036,8623,8620,0,11,6.12
12.888039,8623,8620,0,11,6.12
12.988036,8623,8620,0,11,6.12
13.088036,8623,8620,0,11,6.12
13.188035,8623,8620,0,11,6.12
13.288037,8622,8620,0,11,6.12
13.388049,8622,8620,0,11,6.12
13.488036,8622,8620,0,11,6.12
13.588037,8622,8620,0,11,6.12
13.688043,8621,8620,0,11,6.12
13.788051,8621,8620,0,11,6.12
13.888046,8621,8620,0,11,6.12
13.988039,8621,8620,0,11,6.12
14.08805,8621,8620,0,11,6.12
14.188036,8621,8620,0,11,6.12
14.28805,8621,8620,0,11,6.12
14.388036,8621,8620,0,11,6.12
14.488042,8621,8620,0,11,6.12
14.588037,8621,8620,0,11,6.12
14.688038,8621,8620,0,11,6.12
14.788067,8621,8620,0,11,6.12
14.888036,8621,8620,0,11,6.12
14.988069,8621,8620,0,11,6.12
15.088045,8621,8620,0,11,6.12
15.188035,8621,8620,0,11,6.12
15.288041,8621,8620,0,11,6.12
15.388035,8621,8620,0,11,6.12
15.488043,8621,8620,0,11,6.13
15.588036,8621,8620,0,11,6.13
15.688039,8621,8620,0,11,6.12
15.788037,8621,8620,0,11,6.12
15.88804,8621,8620,0,11,6.12
15.988051,8621,8620,0,11,6.12
16.088037,8621,8620,0,11,6.12
16.188035,8621,8620,0,11,6.12
16.288035,8621,8620,0,11,6.12
16.388035,8621,8620,0,11,6.12
16.488037,8621,8620,0,11,6.12
16.588035,8618,8620,0,11,6.12
16.688035,8618,8620,0,11,6.12
16.788035,8618,8620,0,11,6.12
16.888065,8618,8620,0,11,6.12
16.988037,8618,8620,0,11,6.12
17.088061,8618,8620,0,11,6.12
17.188036,8618,8620,0,11,6.12
17.288063,8618,8620,0,11,6.12
17.388036,8618,8620,0,11,6.12
17.488069,8618,8620,0,11,6.12
17.588042,8618,8620,0,11,6.12
17.688053,8618,8620,0,11,6.12
17.788035,8618,8620,0,11,6.12
17.888036,8618,8620,0,11,6.12
17.988036,8618,8620,0,11,6.12
18.088035,8618,8620,0,11,6.12
18.188037,8618,8620,0,11,6.12
18.288038,8618,8620,0,11,6.12
18.388035,8618,8620,0,11,6.12
18.488043,8618,8620,0,11,6.12
18.588036,8618,8620,0,11,6.12
18.688038,8618,8620,0,11,6.12
18.788034,8618,8620,0,11,6.12
18.888036,8618,8620,0,11,6.12
18.988037,8618,8620,0,11,6.12
19.088036,8618,8620,0,11,6.12
19.188035,8618,8620,0,11,6.12
19.288037,8618,8620,0,11,6.12
19.388037,8618,8620,0,11,6.12
19.488035,8618,8620,0,11,6.12
19.588038,8618,8620,0,11,6.12
19.688039,8618,8620,0,11,6.12
19.788055,8618,8620,0,11,6.12
19.88807,8618,8620,0,11,6.12
19.988038,8618,8620,0,11,6.12
20.08806,8618,8620,0,11,6.12
20.188034,8618,8620,0,11,6.12
20.288035,8618,8620,0,11,6.12
20.388037,8618,8620,0,11,6.12
20.488035,8618,8620,0,11,6.12
20.588035,8618,8620,0,11,6.12
20.688045,8618,8620,0,11,6.12
20.788036,8618,8620,0,11,6.12
20.888035,8618,8620,0,11,6.12
20.988038,8618,8620,0,11,6.12
21.088037,8618,8620,0,11,6.12
21.188036,8618,8620,0,11,6.12
21.288035,8618,8620,0,11,6.12
21.388035,8618,8620,0,11,6.12
21.488038,8618,8620,0,11,6.12
21.588035,8635,8620,0,11,6.12
21.688035,8635,8628,0,11,6.12
21.788035,8636,8632,0,11,6.12
21.888043,8635,8632,0,11,6.12
21.988033,8635,8632,0,11,6.12
22.088036,8634,8632,0,11,6.12
22.188035,8635,8632,0,11,6.12
22.288037,8636,8632,0,11,6.12
22.388044,8636,8632,0,11,6.12
22.488036,8634,8632,0,11,6.12
22.588035,8635,8632,0,11,6.12
22.688045,8636,8632,0,11,6.12
22.788036,8636,8632,0,11,6.12
22.888035,8634,8632,0,11,6.12
22.988036,8635,8632,0,11,6.12
23.088066,8636,8632,0,11,6.12
23.188043,8636,8632,0,11,6.12
23.288056,8635,8632,0,11,6.12
23.388034,8635,8632,0,11,6.12
23.488037,8635,8632,0,11,6.12
23.588037,8640,8632,0,11,6.12
23.688038,8638,8636,0,11,5.99
23.788037,8634,8636,0,11,5.99
23.888043,8633,8636,0,11,5.99
23.988037,8630,8636,0,11,5.96
24.088043,8628,8636,66,11,5.96
24.188037,8626,8632,66,11,5.96
24.288043,8625,8632,66,11,5.95
24.388083,8623,8628,0,11,5.95
24.488085,8624,8628,0,11,5.96
24.588085,8624,8628,0,11,5.96
24.688015,8622,8628,0,11,6.01
24.788008,8621,8628,76,11,6.01
24.88801,8622,8624,76,11,6.01
24.988009,8623,8624,76,11,6.09
25.088009,8625,8624,0,11,6.09
25.18801,8622,8624,0,11,6.09
25.288014,8620,8624,0,11,5.97
25.388009,8620,8624,46,11,5.97
25.488009,8619,8624,46,11,5.97
25.588009,8618,8624,46,11,5.97
25.688009,8617,8624,46,11,5.97
25.788009,8616,8624,80,11,5.97
25.888009,8615,8620,80,11,5.97
25.98801,8614,8620,80,11,5.98
