t__s,ACT_AILERON_LEFT.Position_CMD,ACT_AILERON_LEFT.Position_FB,ACT_AILERON_LEFT.Torque_FB,ACT_AILERON_LEFT.Temperature_FB__dC,ACT_AILERON_LEFT.Voltage_FB__V
0.031982,6996,7008,259,13,6.01
0.13198,6996,7008,271,13,6.01
0.231981,6996,7008,271,13,6
0.331981,6996,7008,271,13,6
0.43198,6996,7008,271,13,6.01
0.531979,6996,7008,116,13,6.01
0.63198,6996,7008,116,13,6.01
0.73198,6996,7008,116,13,6
0.831983,6996,7008,127,13,6
0.931981,6996,7008,127,13,6
1.048007,7666,7056,127,13,5.34
1.148009,7666,7652,167,13,5.34
1.248029,7666,7660,167,13,7.43
1.348001,7666,7656,167,13,7.43
1.448002,7666,7660,167,13,7.41
1.548001,7666,7660,189,13,7.41
1.648036,7666,7660,189,13,7.41
1.748002,7666,7660,189,13,7.42
1.848001,7666,7660,68,13,7.42
1.948002,7666,7660,68,13,7.42
2.048153,7666,7660,68,13,7.42
2.147953,7666,7660,75,13,7.42
2.247953,7666,7660,75,13,7.42
2.347952,7666,7660,75,12,7.42
2.447984,7666,7660,75,12,7.42
2.547951,7666,7660,81,12,7.42
2.647952,7666,7660,81,12,7.42
2.747951,7666,7660,81,12,7.42
2.847974,7666,7660,88,12,7.42
2.947951,7666,7660,88,12,7.42
3.04797,7666,7660,88,12,7.42
3.14795,7666,7660,95,12,7.42
3.247991,7666,7660,95,12,7.42
3.347952,7666,7660,95,12,7.42
3.447979,7666,7660,95,12,7.43
3.547951,7666,7660,102,12,7.43
3.648004,7666,7660,102,12,7.43
3.74795,7666,7660,102,12,7.42
3.847952,7666,7660,56,12,7.42
3.947951,7666,7660,56,12,7.42
4.047982,7666,7660,56,12,7.43
4.147959,7666,7660,63,12,7.43
4.247961,7666,7660,63,12,7.43
4.347974,7666,7660,63,12,7.43
4.447985,7666,7660,63,12,7.43
4.547984,7666,7660,69,12,7.43
4.647955,7666,7660,69,12,7.43
4.747952,7666,7660,69,12,7.42
4.847973,7666,7660,76,12,7.42
4.947952,7666,7660,76,12,7.42
5.047958,7666,7660,76,12,7.42
5.147953,7666,7660,83,12,7.42
5.247979,7666,7660,83,12,7.41
5.347951,7666,7660,83,12,7.41
5.447951,7666,7660,83,12,7.42
5.547951,7666,7660,90,12,7.42
5.647981,7666,7660,90,12,7.42
5.74795,7666,7660,90,12,7.43
5.847955,7666,7660,97,12,7.43
5.947951,7668,7660,97,12,7.43
6.047984,7669,7660,97,12,7.43
6.14795,7670,7660,98,12,7.43
6.247954,7671,7664,98,12,6.08
6.347952,7712,7664,98,13,6.08
6.447985,7974,7752,98,13,5.93
6.547952,7974,7952,255,13,5.93
6.647953,7974,7952,255,13,5.93
6.747952,7974,7952,255,13,6.07
6.847984,7974,7952,279,13,6.07
6.947957,7974,7952,279,13,6.07
7.047954,7974,7952,279,13,6.06
7.147954,7974,7952,302,13,6.06
7.247993,7974,7952,302,13,6.07
7.35199,7974,7952,302,13,6.07
7.451998,7974,7952,302,13,6.06
7.55595,7974,7952,332,13,6.06
7.655957,7204,7952,332,13,6.06
7.755969,7664,7588,332,13,6.03
7.855951,7666,7660,54,13,6.03
7.955967,7666,7660,54,13,6.03
8.055949,7664,7660,54,13,6.08
8.155949,7476,7652,0,13,6.08
8.255948,6328,7236,0,13,5.94
8.355948,6328,6356,0,12,5.94
8.455965,6328,6344,0,12,6.07
8.555945,6328,6340,266,12,6.07
