t__s,ACT_AILERON_RIGHT.Position_CMD,ACT_AILERON_RIGHT.Position_FB,ACT_AILERON_RIGHT.Torque_FB,ACT_AILERON_RIGHT.Temperature_FB__dC,ACT_AILERON_RIGHT.Voltage_FB__V
0.051906,8572,8564,235,24,6
0.151905,8572,8564,73,24,6
0.251905,8572,8564,73,24,6
0.351904,8572,8564,73,24,6.05
0.451904,8572,8564,81,24,6.05
0.551905,8572,8564,81,24,6.03
0.651906,8572,8564,81,24,6.03
0.751913,8572,8564,81,24,6
0.851907,8572,8564,92,24,6
0.951904,8572,8564,92,24,6
1.051906,7853,8340,92,24,5.55
1.151904,7853,7860,117,24,5.55
1.251929,7853,7856,117,24,5.55
1.351904,7853,7856,117,24,7.44
1.451918,7853,7856,0,24,7.44
1.551905,7853,7856,0,24,7.45
1.651932,7853,7856,0,24,7.45
1.751904,7853,7856,0,24,7.45
1.851904,7853,7856,0,24,7.45
1.951906,7853,7856,0,24,7.45
2.051904,7853,7856,0,24,7.45
2.151924,7853,7856,0,24,7.45
2.251906,7853,7856,0,24,7.45
2.351904,7853,7856,0,24,7.45
2.451904,7853,7856,0,24,7.45
2.551912,7853,7856,0,24,7.45
2.651906,7853,7856,0,24,7.45
2.752064,7853,7856,0,24,7.45
2.851912,7853,7856,0,24,7.45
2.951905,7853,7856,0,24,7.45
3.051905,7853,7856,0,24,7.45
3.151906,7853,7856,0,24,7.45
3.251911,7853,7856,0,24,7.45
3.351904,7853,7856,0,24,7.46
3.451903,7853,7856,0,24,7.46
3.551904,7853,7856,0,24,7.46
3.651912,7853,7856,0,24,7.46
3.752065,7853,7856,0,24,7.45
3.851905,7853,7856,0,24,7.45
3.951905,7853,7856,0,24,7.45
4.051913,7853,7856,0,24,7.45
4.151905,7853,7856,0,24,7.45
4.251904,7853,7856,0,24,7.45
4.351905,7853,7856,0,24,7.45
4.451904,7853,7856,0,24,7.45
4.551904,7853,7856,0,24,7.45
4.651905,7853,7856,0,24,7.45
4.752066,7853,7856,0,24,7.45
4.851905,7853,7856,0,24,7.45
4.951904,7853,7856,0,24,7.45
5.051904,7853,7856,0,24,7.46
5.151904,7853,7856,0,24,7.46
5.251904,7853,7856,0,24,7.46
5.351904,7853,7856,0,24,7.46
5.451904,7853,7856,0,24,7.46
5.551906,7853,7856,0,24,7.45
5.651912,7853,7856,0,24,7.45
5.751905,7853,7856,0,24,7.46
5.851906,7853,7856,0,24,7.46
5.951904,7853,7856,0,24,7.46
6.051904,7853,7856,0,24,7.46
6.151906,7853,7856,0,24,7.46
6.251905,7853,7856,0,24,7.46
6.351913,7853,7856,0,24,6.11
6.451904,7853,7856,0,24,6.11
6.551927,7853,7856,0,24,6.11
6.651905,7853,7856,0,24,6.11
6.752094,7853,7856,0,24,6.11
6.851904,7853,7856,0,24,6.11
6.951929,7853,7856,0,24,6.11
7.051906,7853,7856,0,24,6.11
7.151922,7853,7856,0,24,6.11
7.251914,7853,7856,0,24,6.11
7.351903,7853,7856,0,24,6.11
7.451904,7853,7856,0,24,6.11
7.551906,7853,7856,0,24,6.11
7.651905,7853,7856,0,24,6.11
7.751912,7853,7856,0,24,6.11
7.851963,7853,7856,0,24,6.11
7.951906,7853,7856,0,24,6.11
8.051906,7853,7856,0,24,6.11
8.151908,7853,7856,0,24,6.11
8.251903,7853,7856,0,24,6.11
8.351905,7853,7856,0,24,6.11
8.451905,7853,7856,0,24,6.11
8.551905,7853,7856,0,24,6.11
8.651905,7853,7856,0,24,6.11
8.752066,7853,7856,0,24,6.11
8.851914,7853,7856,0,24,6.11
8.951905,7853,7856,0,24,6.11
9.051906,7853,7856,0,24,6.1
9.151906,7853,7856,0,24,6.1
9.251913,7853,7856,0,24,6.1
9.351906,7853,7856,0,24,6.1
9.451924,7853,7856,0,24,6.1
9.551905,7853,7856,0,24,6.11
